decile3,decile1,sex,cluster,lsat,ugpa,zfygpa,bar1,bar1_yr,bar2,bar2_yr,fulltime,fam_inc,age,parttime,pass_bar,bar,tier,index604,indxgrp
9.0,9.0,0,3,40.0,3.2,1.05,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,3,793.6841900000001,g 700+
6.0,7.0,1,3,40.0,3.3,0.46,P,7,P,94,1,2,60,0,1.0,a Passed 1st time,3,803.68419,g 700+
6.0,4.0,1,4,46.0,3.2,-0.3,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,5,888.421028,g 700+
7.0,5.0,1,2,35.0,2.9,-0.2,P,7,P,94,1,3,53,0,1.0,a Passed 1st time,2,684.736825,f 640-700
3.0,2.0,1,1,37.0,3.4,-0.86,P,2,P,95,1,3,66,0,1.0,a Passed 1st time,4,766.3157709999999,g 700+
8.0,8.0,0,1,32.0,3.7,0.61,P,7,P,94,1,2,61,0,1.0,a Passed 1st time,4,717.368406,g 700+
3.0,4.0,0,3,32.5,3.2,-0.44,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,3,675.2631425,f 640-700
4.0,6.0,1,3,39.0,3.4,0.01,P,7,P,94,1,4,57,0,1.0,a Passed 1st time,3,797.8947169999999,g 700+
2.0,4.0,0,3,38.0,2.8,-0.27,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,3,722.105244,g 700+
9.0,10.0,0,2,42.0,3.7,1.82,P,7,P,94,1,2,61,0,1.0,a Passed 1st time,2,875.263136,g 700+
3.0,2.0,0,4,28.0,3.1,-0.96,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,5,594.210514,e 580-640
1.0,1.0,1,3,32.0,2.2,-1.74,F,7,P,96,1,4,55,0,1.0,b Passed 2nd time,3,567.368406,d 520-580
6.0,4.0,0,3,36.0,3.1,-0.27,P,7,P,94,1,1,59,0,1.0,a Passed 1st time,3,720.526298,g 700+
8.0,9.0,0,1,44.0,3.2,1.18,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,4,856.842082,g 700+
5.0,5.0,1,3,39.0,3.1,-0.03,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,767.894717,g 700+
8.0,7.0,1,3,34.0,3.6,0.27,P,7,P,94,1,3,55,0,1.0,a Passed 1st time,3,738.947352,g 700+
3.0,4.0,0,4,36.0,3.0,-0.47,P,7,P,94,1,2,60,0,1.0,a Passed 1st time,5,710.526298,g 700+
5.0,7.0,1,3,36.0,2.9,0.45,P,7,P,94,1,4,57,0,1.0,a Passed 1st time,3,700.526298,g 700+
8.0,8.0,0,4,46.0,3.3,0.6,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,5,898.421028,g 700+
4.0,6.0,1,1,37.0,3.0,0.11,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,4,726.315771,g 700+
4.0,6.0,0,3,31.0,3.1,0.2,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,641.578933,f 640-700
10.0,10.0,1,2,39.0,2.7,1.42,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,2,727.894717,g 700+
5.0,9.0,1,5,46.0,3.4,1.28,P,2,P,96,1,3,64,0,1.0,a Passed 1st time,6,908.421028,g 700+
10.0,10.0,0,1,39.0,3.7,2.08,P,7,P,94,1,2,59,0,1.0,a Passed 1st time,4,827.894717,g 700+
7.0,8.0,0,4,37.0,3.2,0.64,P,7,P,94,1,4,46,0,1.0,a Passed 1st time,5,746.315771,g 700+
8.0,9.0,1,4,36.0,3.1,0.92,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,5,720.526298,g 700+
5.0,5.0,1,3,37.0,2.9,-0.24,P,2,P,94,1,4,64,0,1.0,a Passed 1st time,3,716.3157709999999,g 700+
9.0,8.0,0,3,38.0,3.2,0.65,P,7,P,95,2,3,50,1,1.0,a Passed 1st time,3,762.105244,g 700+
2.0,1.0,0,3,38.0,3.2,-1.39,P,2,P,95,1,3,58,0,1.0,a Passed 1st time,3,762.105244,g 700+
7.0,5.0,0,3,37.0,3.1,-0.17,P,7,P,95,1,4,60,0,1.0,a Passed 1st time,3,736.315771,g 700+
1.0,1.0,1,1,41.0,2.9,-1.64,P,7,P,94,1,1,53,0,1.0,a Passed 1st time,4,779.473663,g 700+
10.0,10.0,1,1,41.0,3.2,1.99,P,2,P,94,1,3,67,0,1.0,a Passed 1st time,4,809.473663,g 700+
2.0,2.0,1,4,33.0,3.6,-0.99,P,7,P,94,1,2,58,0,1.0,a Passed 1st time,5,723.157879,g 700+
10.0,7.0,0,3,33.0,3.7,0.48,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,3,733.157879,g 700+
4.0,5.0,1,2,34.0,2.9,-0.2,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,2,668.9473519999999,f 640-700
4.0,4.0,1,3,37.0,2.6,-0.4,P,7,P,94,1,2,55,0,1.0,a Passed 1st time,3,686.315771,f 640-700
10.0,10.0,1,3,38.0,3.4,1.38,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,3,782.105244,g 700+
6.0,7.0,1,1,36.0,3.4,0.41,P,7,P,94,1,4,47,0,1.0,a Passed 1st time,4,750.526298,g 700+
10.0,10.0,1,3,40.0,3.7,1.41,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,843.6841900000001,g 700+
7.0,9.0,1,1,47.0,3.3,0.95,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,4,914.210501,g 700+
5.0,6.0,0,2,29.0,3.1,0.01,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,2,609.999987,e 580-640
2.0,3.0,1,3,42.0,3.1,-0.74,P,7,P,94,1,1,57,0,1.0,a Passed 1st time,3,815.263136,g 700+
7.0,4.0,1,1,32.0,3.7,-0.31,P,7,P,95,1,2,62,0,1.0,a Passed 1st time,4,717.368406,g 700+
10.0,10.0,0,1,39.0,3.7,2.18,P,7,P,94,1,3,51,0,1.0,a Passed 1st time,4,827.894717,g 700+
8.0,5.0,1,3,35.0,3.1,-0.06,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,3,704.736825,g 700+
8.0,9.0,1,4,44.0,3.2,1.08,P,7,P,94,1,3,45,0,1.0,a Passed 1st time,5,856.842082,g 700+
1.0,3.0,1,5,37.0,3.5,-0.8,F,7,P,96,1,3,62,0,1.0,b Passed 2nd time,6,776.315771,g 700+
4.0,6.0,1,3,35.0,2.8,0.04,P,2,P,94,1,4,66,0,1.0,a Passed 1st time,3,674.736825,f 640-700
1.0,1.0,1,3,35.0,3.0,-2.0,P,7,P,94,1,3,57,0,1.0,a Passed 1st time,3,694.736825,f 640-700
2.0,3.0,0,6,33.0,3.0,-0.72,F,7,F,94,1,4,55,0,0.0,c Failed,1,663.157879,f 640-700
9.0,9.0,1,3,35.0,3.0,1.22,P,7,P,94,1,4,56,0,1.0,a Passed 1st time,3,694.736825,f 640-700
6.0,9.0,0,4,40.0,2.3,1.21,P,7,P,94,1,3,59,0,1.0,a Passed 1st time,5,703.68419,g 700+
4.0,3.0,0,1,38.0,3.3,-0.75,P,7,P,94,1,5,43,0,1.0,a Passed 1st time,4,772.105244,g 700+
3.0,4.0,0,2,35.0,2.8,-0.45,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,2,674.736825,f 640-700
10.0,10.0,0,5,43.0,3.6,1.76,P,7,P,94,1,3,53,0,1.0,a Passed 1st time,6,881.052609,g 700+
8.0,9.0,0,4,40.0,3.0,0.96,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,5,773.68419,g 700+
3.0,3.0,0,1,44.0,3.7,-0.67,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,4,906.842082,g 700+
8.0,9.0,1,3,38.0,3.0,0.92,P,7,P,94,1,4,57,0,1.0,a Passed 1st time,3,742.105244,g 700+
4.0,5.0,0,1,40.0,3.4,-0.05,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,4,813.68419,g 700+
3.0,6.0,1,4,29.0,2.8,0.04,P,7,P,94,1,4,52,0,1.0,a Passed 1st time,5,579.9999869999999,d 520-580
9.0,8.0,1,1,38.0,3.5,0.72,P,2,P,95,1,4,66,0,1.0,a Passed 1st time,4,792.105244,g 700+
9.0,9.0,0,1,38.0,3.4,0.96,P,7,P,94,1,4,63,0,1.0,a Passed 1st time,4,782.105244,g 700+
8.0,9.0,0,3,33.0,3.7,1.12,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,733.157879,g 700+
4.0,6.0,0,3,37.0,3.0,0.11,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,3,726.315771,g 700+
3.0,5.0,1,3,33.0,2.9,-0.06,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,653.157879,f 640-700
4.0,4.0,0,2,34.5,2.8,-0.51,P,2,P,95,1,3,60,0,1.0,a Passed 1st time,2,666.8420884999999,f 640-700
9.0,8.0,1,3,33.0,3.2,0.83,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,683.157879,f 640-700
3.0,2.0,1,2,33.5,3.2,-0.89,P,2,P,95,1,4,65,0,1.0,a Passed 1st time,2,691.0526155,f 640-700
10.0,10.0,1,1,40.0,3.7,1.31,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,843.6841900000001,g 700+
4.0,5.0,1,2,29.0,3.4,-0.19,P,6,P,94,1,4,63,0,1.0,a Passed 1st time,2,639.9999869999999,e 580-640
1.0,4.0,0,3,41.0,2.2,-0.32,P,2,P,95,1,5,60,0,1.0,a Passed 1st time,3,709.473663,g 700+
1.0,1.0,1,3,41.0,3.1,-1.63,P,7,P,94,1,5,61,0,1.0,a Passed 1st time,3,799.473663,g 700+
6.0,6.0,1,3,29.5,2.8,0.24,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,3,587.8947234999999,e 580-640
2.0,3.0,0,1,34.0,3.7,-0.66,P,7,P,94,1,4,63,0,1.0,a Passed 1st time,4,748.947352,g 700+
5.0,5.0,1,1,35.0,3.1,-0.02,P,7,P,94,1,2,60,0,1.0,a Passed 1st time,4,704.736825,g 700+
9.0,6.0,0,3,39.0,3.6,0.13,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,817.894717,g 700+
2.0,1.0,1,1,20.0,3.1,-1.29,P,2,P,95,2,2,67,1,1.0,a Passed 1st time,4,467.89473,c 460-520
1.0,2.0,1,4,39.0,2.3,-0.88,F,7,P,96,1,3,59,0,1.0,b Passed 2nd time,5,687.8947169999999,f 640-700
5.0,6.0,1,4,34.0,3.1,0.2,P,7,P,95,2,1,49,1,1.0,a Passed 1st time,5,688.947352,f 640-700
3.0,3.0,0,4,45.0,3.7,-0.75,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,922.631555,g 700+
9.0,9.0,0,1,43.0,3.2,0.95,P,2,P,95,1,4,65,0,1.0,a Passed 1st time,4,841.052609,g 700+
2.0,3.0,0,3,31.3,3.7,-0.68,P,7,P,95,1,2,57,0,1.0,a Passed 1st time,3,706.3157749000001,g 700+
6.0,9.0,1,3,30.0,3.4,0.87,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,3,655.78946,f 640-700
8.0,9.0,0,6,31.5,3.2,1.13,P,7,P,94,1,3,55,0,1.0,a Passed 1st time,1,659.4736695,f 640-700
6.0,7.0,1,1,42.0,2.6,0.44,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,4,765.263136,g 700+
8.0,8.0,0,2,37.0,3.6,0.55,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,2,786.315771,g 700+
7.0,6.0,0,3,33.0,3.2,0.03,F,7,P,95,1,4,60,0,1.0,b Passed 2nd time,3,683.157879,f 640-700
4.0,3.0,0,3,38.0,3.0,-0.62,P,7,P,94,1,2,55,0,1.0,a Passed 1st time,3,742.105244,g 700+
6.0,4.0,0,4,34.0,3.2,-0.34,P,7,P,95,1,4,58,0,1.0,a Passed 1st time,5,698.947352,f 640-700
10.0,10.0,0,1,32.0,3.5,1.64,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,697.368406,f 640-700
9.0,8.0,1,5,40.0,3.8,0.85,P,7,P,94,1,5,60,0,1.0,a Passed 1st time,6,853.68419,g 700+
3.0,1.0,1,3,29.5,2.7,-1.38,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,3,577.8947235,d 520-580
4.0,4.0,0,5,42.0,3.7,-0.5,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,6,875.263136,g 700+
7.0,7.0,0,3,36.0,2.8,0.31,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,690.526298,f 640-700
4.0,4.0,1,4,39.0,2.9,-0.43,P,7,P,94,1,3,59,0,1.0,a Passed 1st time,5,747.8947169999999,g 700+
6.0,7.0,0,3,38.0,3.6,0.35,P,2,P,95,1,3,67,0,1.0,a Passed 1st time,3,802.105244,g 700+
5.0,4.0,0,1,45.0,2.8,-0.27,P,2,P,94,1,3,67,0,1.0,a Passed 1st time,4,832.6315549999999,g 700+
3.0,3.0,0,2,37.0,3.5,-0.61,P,7,P,94,1,3,58,0,1.0,a Passed 1st time,2,776.315771,g 700+
7.0,7.0,0,5,43.0,3.8,0.35,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,6,901.052609,g 700+
3.0,6.0,0,3,33.0,3.5,0.0,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,713.157879,g 700+
3.0,3.0,0,6,22.0,3.3,-0.71,P,7,P,94,1,3,59,0,1.0,a Passed 1st time,1,519.473676,c 460-520
9.0,9.0,0,3,42.0,3.0,0.85,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,805.263136,g 700+
4.0,4.0,1,2,32.0,3.1,-0.49,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,2,657.368406,f 640-700
6.0,4.0,1,2,34.0,2.9,-0.41,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,2,668.9473519999999,f 640-700
9.0,10.0,1,4,45.0,3.5,1.82,P,7,P,95,2,3,62,1,1.0,a Passed 1st time,5,902.631555,g 700+
9.0,8.0,0,4,36.0,3.4,0.71,P,7,P,94,1,4,56,0,1.0,a Passed 1st time,5,750.526298,g 700+
8.0,9.0,1,4,48.0,3.9,0.89,P,7,P,95,1,4,62,0,1.0,a Passed 1st time,5,989.999974,g 700+
9.0,7.0,0,3,42.0,3.3,0.28,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,835.2631359999999,g 700+
3.0,6.0,1,2,36.0,2.2,0.15,P,7,P,94,1,3,56,0,1.0,a Passed 1st time,2,630.526298,e 580-640
7.0,8.0,0,5,48.0,3.6,0.67,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,6,959.999974,g 700+
5.0,6.0,0,3,38.0,3.1,0.04,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,3,752.105244,g 700+
1.0,1.0,0,3,38.0,2.1,-2.18,F,7,P,96,1,5,39,0,1.0,b Passed 2nd time,3,652.105244,f 640-700
5.0,6.0,1,5,43.0,3.6,0.14,P,2,P,94,1,4,66,0,1.0,a Passed 1st time,6,881.052609,g 700+
6.0,5.0,0,1,36.0,3.7,-0.15,P,7,P,94,1,3,63,0,1.0,a Passed 1st time,4,780.526298,g 700+
1.0,1.0,1,6,20.5,2.7,-1.28,F,2,F,96,1,3,60,0,0.0,c Failed,1,435.7894665,b 400-460
10.0,9.0,1,1,46.0,3.7,1.23,P,7,P,94,1,3,60,0,1.0,a Passed 1st time,4,938.421028,g 700+
1.0,3.0,1,3,34.0,3.2,-0.62,P,2,P,95,1,3,67,0,1.0,a Passed 1st time,3,698.947352,f 640-700
5.0,6.0,1,3,37.0,3.0,0.24,P,2,P,94,1,4,67,0,1.0,a Passed 1st time,3,726.315771,g 700+
10.0,10.0,0,3,39.0,3.6,1.53,P,7,P,94,1,1,57,0,1.0,a Passed 1st time,3,817.894717,g 700+
4.0,5.0,1,4,45.0,3.7,-0.19,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,5,922.631555,g 700+
2.0,1.0,1,4,29.0,2.6,-2.05,F,2,F,96,2,3,63,1,0.0,c Failed,5,559.999987,d 520-580
10.0,10.0,1,1,38.0,3.6,2.02,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,4,802.105244,g 700+
4.0,4.0,1,1,40.0,3.0,-0.25,P,2,P,94,1,4,67,0,1.0,a Passed 1st time,4,773.68419,g 700+
5.0,4.0,0,1,42.0,3.7,-0.48,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,4,875.263136,g 700+
4.0,4.0,0,3,30.5,3.2,-0.52,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,3,643.6841965,f 640-700
5.0,5.0,0,3,34.5,3.3,-0.02,P,7,P,94,1,3,60,0,1.0,a Passed 1st time,3,716.8420884999999,g 700+
3.0,4.0,1,1,37.0,3.2,-0.23,P,2,P,95,1,4,66,0,1.0,a Passed 1st time,4,746.315771,g 700+
2.0,3.0,1,3,41.0,3.4,-0.74,P,7,P,94,1,1,51,0,1.0,a Passed 1st time,3,829.473663,g 700+
10.0,9.0,1,2,33.0,2.6,1.01,P,7,P,94,1,3,38,0,1.0,a Passed 1st time,2,623.157879,e 580-640
6.0,5.0,0,3,35.0,3.2,-0.1,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,714.736825,g 700+
6.0,6.0,0,3,34.0,3.1,0.17,P,7,P,94,1,3,59,0,1.0,a Passed 1st time,3,688.947352,f 640-700
10.0,10.0,1,3,41.0,3.3,1.37,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,3,819.473663,g 700+
5.0,7.0,1,3,40.0,3.3,0.34,P,7,P,94,1,4,57,0,1.0,a Passed 1st time,3,803.68419,g 700+
4.0,8.0,1,3,42.0,3.1,0.52,P,7,P,94,1,2,62,0,1.0,a Passed 1st time,3,815.263136,g 700+
3.0,1.0,1,3,37.0,3.0,-1.31,P,2,P,95,1,4,63,0,1.0,a Passed 1st time,3,726.315771,g 700+
2.0,2.0,0,4,39.0,3.4,-0.97,P,7,P,94,1,3,55,0,1.0,a Passed 1st time,5,797.8947169999999,g 700+
2.0,5.0,0,3,34.0,3.0,-0.03,F,7,P,95,2,2,54,1,1.0,b Passed 2nd time,3,678.9473519999999,f 640-700
6.0,5.0,0,1,25.0,2.7,-0.22,P,7,P,95,1,2,57,0,1.0,a Passed 1st time,4,506.842095,c 460-520
10.0,9.0,1,1,36.0,3.0,0.96,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,710.526298,g 700+
4.0,3.0,0,3,26.0,3.3,-0.66,P,2,P,94,1,3,44,0,1.0,a Passed 1st time,3,582.631568,e 580-640
1.0,1.0,0,1,21.0,2.9,-3.35,F,2,F,94,1,4,66,0,0.0,c Failed,4,463.684203,c 460-520
5.0,5.0,1,1,39.0,3.8,-0.11,P,7,P,94,1,3,54,0,1.0,a Passed 1st time,4,837.8947169999999,g 700+
8.0,8.0,0,1,32.0,3.5,0.71,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,4,697.368406,f 640-700
2.0,3.0,1,4,45.0,3.9,-0.61,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,942.631555,g 700+
8.0,8.0,1,4,45.0,3.6,0.6,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,5,912.631555,g 700+
1.0,2.0,1,3,31.0,2.5,-1.09,F,7,P,95,1,4,62,0,1.0,b Passed 2nd time,3,581.578933,e 580-640
4.0,1.0,0,2,34.0,3.4,-1.4,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,2,718.9473519999999,g 700+
1.0,1.0,1,5,42.0,3.0,-2.25,P,7,P,94,1,2,61,0,1.0,a Passed 1st time,6,805.263136,g 700+
7.0,7.0,1,1,39.0,3.3,0.56,P,2,P,94,1,3,65,0,1.0,a Passed 1st time,4,787.8947169999999,g 700+
8.0,9.0,1,1,34.0,3.7,0.95,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,4,748.947352,g 700+
4.0,5.0,0,4,40.0,3.2,-0.07,F,7,P,95,1,4,62,0,1.0,b Passed 2nd time,5,793.6841900000001,g 700+
5.0,4.0,1,3,19.5,3.4,-0.38,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,3,489.9999935,c 460-520
1.0,1.0,1,4,34.0,2.7,-1.56,F,7,P,95,1,3,59,0,1.0,b Passed 2nd time,5,648.947352,f 640-700
2.0,2.0,1,3,35.0,3.2,-1.19,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,714.736825,g 700+
8.0,7.0,1,5,43.0,3.9,0.44,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,6,911.052609,g 700+
4.0,4.0,1,5,44.0,3.6,-0.46,P,2,P,94,1,2,65,0,1.0,a Passed 1st time,6,896.842082,g 700+
7.0,7.0,1,3,38.0,3.6,0.39,P,2,P,94,1,5,59,0,1.0,a Passed 1st time,3,802.105244,g 700+
4.0,3.0,0,3,42.0,3.5,-0.71,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,855.263136,g 700+
4.0,3.0,1,3,35.0,2.8,-0.75,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,3,674.736825,f 640-700
3.0,4.0,1,3,33.0,3.4,-0.36,P,2,P,95,1,4,67,0,1.0,a Passed 1st time,3,703.157879,g 700+
2.0,3.0,1,1,31.0,2.9,-0.56,P,7,P,94,1,5,59,0,1.0,a Passed 1st time,4,621.578933,e 580-640
3.0,4.0,1,4,39.0,3.5,-0.49,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,807.8947169999999,g 700+
2.0,2.0,0,1,41.5,3.6,-0.93,P,7,P,94,1,5,60,0,1.0,a Passed 1st time,4,857.3683995,g 700+
5.0,5.0,1,3,35.0,2.7,-0.03,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,3,664.736825,f 640-700
9.0,9.0,0,1,42.0,4.0,0.92,P,7,P,94,1,4,63,0,1.0,a Passed 1st time,4,905.263136,g 700+
9.0,9.0,0,2,34.0,3.1,0.84,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,2,688.947352,f 640-700
4.0,5.0,0,3,37.0,3.9,-0.04,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,3,816.3157709999999,g 700+
9.0,8.0,1,3,46.0,2.9,0.79,P,7,P,94,1,3,51,0,1.0,a Passed 1st time,3,858.421028,g 700+
10.0,10.0,0,2,35.0,2.8,1.9,P,2,P,94,1,4,60,0,1.0,a Passed 1st time,2,674.736825,f 640-700
8.0,8.0,1,2,35.0,2.4,0.8,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,2,634.736825,e 580-640
3.0,3.0,0,4,42.0,3.2,-0.73,P,7,P,94,1,3,58,0,1.0,a Passed 1st time,5,825.263136,g 700+
4.0,4.0,1,2,27.5,3.1,-0.41,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,2,586.3157775,e 580-640
7.0,4.0,1,5,48.0,3.7,-0.33,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,6,969.999974,g 700+
1.0,1.0,1,4,32.0,2.7,-2.22,P,2,P,95,1,2,63,0,1.0,a Passed 1st time,5,617.368406,e 580-640
5.0,6.0,0,1,39.0,3.5,0.28,P,7,P,94,1,3,60,0,1.0,a Passed 1st time,4,807.8947169999999,g 700+
10.0,10.0,0,5,42.0,3.9,1.6,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,6,895.2631359999999,g 700+
6.0,7.0,0,3,29.0,4.0,0.36,F,2,F,96,1,2,60,0,0.0,c Failed,3,699.9999869999999,f 640-700
6.0,6.0,1,1,39.0,3.8,0.15,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,837.8947169999999,g 700+
6.0,6.0,0,4,47.0,3.1,0.1,P,7,P,94,1,3,55,0,1.0,a Passed 1st time,5,894.210501,g 700+
7.0,10.0,1,5,42.0,3.1,1.57,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,6,815.263136,g 700+
9.0,10.0,1,3,41.0,2.5,1.34,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,739.473663,g 700+
2.0,1.0,0,4,37.0,3.5,-1.69,F,7,P,95,1,4,59,0,1.0,b Passed 2nd time,5,776.315771,g 700+
9.0,10.0,1,1,41.0,3.8,1.43,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,4,869.473663,g 700+
10.0,10.0,0,3,39.5,3.4,1.58,P,2,P,94,1,3,65,0,1.0,a Passed 1st time,3,805.7894534999999,g 700+
2.0,2.0,1,2,32.5,3.3,-0.9,F,7,P,95,1,3,59,0,1.0,b Passed 2nd time,2,685.2631425,f 640-700
2.0,2.0,1,5,35.0,3.6,-0.98,P,7,P,94,1,3,51,0,1.0,a Passed 1st time,6,754.736825,g 700+
6.0,9.0,1,4,44.0,2.0,1.04,P,7,P,95,1,4,57,0,1.0,a Passed 1st time,5,736.842082,g 700+
5.0,3.0,1,1,37.0,3.3,-0.7,P,7,P,95,2,3,45,1,1.0,a Passed 1st time,4,756.3157709999999,g 700+
9.0,10.0,1,1,45.0,3.3,1.36,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,4,882.6315549999999,g 700+
10.0,10.0,1,1,45.0,3.5,2.22,P,7,P,94,1,3,58,0,1.0,a Passed 1st time,4,902.631555,g 700+
4.0,4.0,1,4,45.0,3.4,-0.48,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,5,892.6315549999999,g 700+
9.0,10.0,0,2,37.0,3.4,1.77,P,7,P,95,1,3,60,0,1.0,a Passed 1st time,2,766.3157709999999,g 700+
3.0,5.0,1,5,46.0,3.5,-0.19,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,6,918.421028,g 700+
3.0,4.0,0,1,39.0,2.6,-0.34,P,7,P,94,1,4,49,0,1.0,a Passed 1st time,4,717.894717,g 700+
6.0,8.0,0,4,44.0,3.0,0.75,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,5,836.842082,g 700+
5.0,5.0,1,2,30.0,3.1,-0.28,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,2,625.78946,e 580-640
5.0,6.0,0,3,37.0,3.5,0.02,P,7,P,94,1,4,57,0,1.0,a Passed 1st time,3,776.315771,g 700+
10.0,10.0,1,5,47.0,3.9,1.84,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,6,974.210501,g 700+
10.0,10.0,1,3,38.0,3.8,1.98,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,822.105244,g 700+
9.0,10.0,0,3,44.0,2.9,1.68,P,7,P,95,2,3,52,1,1.0,a Passed 1st time,3,826.842082,g 700+
1.0,1.0,0,1,24.0,2.6,-2.07,F,7,P,96,1,3,62,0,1.0,b Passed 2nd time,4,481.052622,c 460-520
3.0,4.0,1,4,39.0,3.0,-0.32,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,757.8947169999999,g 700+
4.0,5.0,1,4,37.0,3.3,-0.17,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,5,756.3157709999999,g 700+
3.0,4.0,1,1,33.0,3.1,-0.24,P,7,P,94,1,5,61,0,1.0,a Passed 1st time,4,673.157879,f 640-700
1.0,1.0,0,4,42.0,3.5,-1.99,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,5,855.263136,g 700+
10.0,10.0,0,4,38.0,3.9,2.0,P,7,P,94,1,4,64,0,1.0,a Passed 1st time,5,832.105244,g 700+
1.0,1.0,1,3,42.0,3.3,-1.33,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,835.2631359999999,g 700+
3.0,9.0,1,3,35.0,3.2,0.87,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,3,714.736825,g 700+
3.0,7.0,1,4,45.0,2.9,0.48,P,2,P,96,1,4,64,0,1.0,a Passed 1st time,5,842.6315549999999,g 700+
