decile1b,decile3,decile1,sex,cluster,lsat,ugpa,zfygpa,dob_yr,zgpa,fulltime,fam_inc,age,parttime,pass_bar,bar,tier,index604,indxgrp,indxgrp2
9.0,9.0,9.0,0,1,34.0,3.7,0.98,64,0.95,2,4,57,1,1.0,a Passed 1st time,4,748.947352,g 700+,6
7.0,3.0,7.0,1,3,34.0,2.9,0.37,63,-0.77,1,3,56,0,1.0,a Passed 1st time,3,668.9473519999999,f 640-700,5
7.0,8.0,7.0,0,3,32.5,3.4,0.51,69,0.6,1,4,62,0,1.0,a Passed 1st time,3,695.2631425,f 640-700,5
8.0,9.0,8.0,1,1,40.0,3.3,0.8,68,1.05,1,4,61,0,1.0,a Passed 1st time,4,803.68419,g 700+,7
4.0,5.0,4.0,1,4,42.0,3.7,-0.45,69,-0.05,1,4,62,0,1.0,a Passed 1st time,5,875.263136,g 700+,8
10.0,8.0,10.0,1,3,30.0,3.6,1.38,69,0.77,1,4,62,0,1.0,a Passed 1st time,3,675.78946,f 640-700,5
6.0,8.0,7.0,1,3,39.0,3.9,0.26,69,0.67,1,3,67,0,1.0,a Passed 1st time,3,847.8947169999999,g 700+,8
3.0,3.0,3.0,0,5,41.0,3.4,-0.6,69,-0.67,1,4,62,0,1.0,a Passed 1st time,6,829.473663,g 700+,8
7.0,9.0,7.0,1,3,41.0,2.6,0.48,66,0.88,1,4,59,0,1.0,a Passed 1st time,3,749.473663,g 700+,6
1.0,1.0,1.0,1,3,34.5,2.9,-1.73,57,-1.51,1,3,55,0,1.0,a Passed 1st time,3,676.8420884999999,f 640-700,5
3.0,4.0,3.0,0,5,47.0,3.4,-0.75,64,-0.49,1,3,57,0,1.0,a Passed 1st time,6,924.210501,g 700+,8
5.0,3.0,5.0,0,4,32.0,3.2,-0.06,69,-0.53,1,3,62,0,1.0,a Passed 1st time,5,667.368406,f 640-700,5
6.0,7.0,6.0,0,4,36.0,3.4,0.05,54,0.33,1,4,47,0,1.0,a Passed 1st time,5,750.526298,g 700+,6
1.0,2.0,2.0,0,1,39.0,3.3,-1.25,57,-1.02,1,3,55,0,1.0,a Passed 1st time,4,787.8947169999999,g 700+,7
1.0,2.0,1.0,1,3,31.5,3.0,-1.46,66,-0.95,1,4,59,0,1.0,b Passed 2nd time,3,639.4736694999999,e 580-640,4
9.0,9.0,9.0,1,1,42.0,3.6,1.06,65,0.99,1,3,58,0,1.0,a Passed 1st time,4,865.263136,g 700+,8
4.0,5.0,4.0,0,1,40.0,3.5,-0.3,65,-0.03,1,3,58,0,1.0,a Passed 1st time,4,823.68419,g 700+,8
10.0,10.0,10.0,1,3,42.0,3.5,2.37,62,2.83,1,4,55,0,1.0,a Passed 1st time,3,855.263136,g 700+,8
2.0,1.0,2.0,1,4,29.0,3.6,-1.03,55,-1.67,1,3,53,0,1.0,b Passed 2nd time,5,659.999987,f 640-700,5
9.0,7.0,9.0,0,3,35.0,3.4,1.19,54,0.54,1,2,47,0,1.0,a Passed 1st time,3,734.736825,g 700+,6
7.0,7.0,7.0,0,5,41.0,3.7,0.46,67,0.32,1,4,60,0,1.0,a Passed 1st time,6,859.473663,g 700+,8
5.0,5.0,5.0,0,3,36.0,2.1,-0.13,48,-0.05,1,3,41,0,1.0,a Passed 1st time,3,620.526298,e 580-640,4
9.0,10.0,9.0,0,2,38.0,3.2,0.98,65,1.4,1,3,58,0,0.0,c Failed,2,762.105244,g 700+,7
7.0,5.0,7.0,0,1,34.0,3.5,0.33,67,-0.01,1,4,60,0,1.0,a Passed 1st time,4,728.9473519999999,g 700+,6
4.0,2.0,4.0,0,4,39.0,3.6,-0.32,47,-0.98,2,2,40,1,0.0,c Failed,5,817.894717,g 700+,7
4.0,6.0,5.0,0,1,40.0,3.2,-0.19,69,0.23,1,4,62,0,1.0,a Passed 1st time,4,793.6841900000001,g 700+,7
9.0,10.0,9.0,0,4,48.0,3.6,1.14,67,1.63,1,3,60,0,1.0,a Passed 1st time,5,959.999974,g 700+,8
1.0,2.0,1.0,1,1,38.0,2.9,-1.38,49,-1.21,1,4,42,0,1.0,a Passed 1st time,4,732.105244,g 700+,6
2.0,4.0,2.0,0,1,41.0,3.5,-1.14,64,-0.47,2,4,57,1,1.0,a Passed 1st time,4,839.473663,g 700+,8
7.0,6.0,7.0,0,3,37.0,2.4,0.34,63,0.04,1,4,56,0,1.0,a Passed 1st time,3,666.3157709999999,f 640-700,5
2.0,3.0,2.0,1,3,31.0,3.0,-1.07,65,-0.59,1,4,58,0,1.0,a Passed 1st time,3,631.578933,e 580-640,4
3.0,2.0,4.0,0,3,34.0,3.5,-0.44,68,-1.22,1,4,61,0,1.0,a Passed 1st time,3,728.9473519999999,g 700+,6
4.0,4.0,4.0,1,3,30.0,2.9,-0.31,60,-0.29,1,4,53,0,1.0,a Passed 1st time,3,605.78946,e 580-640,4
3.0,1.0,3.0,0,3,37.0,3.2,-0.59,69,-1.64,1,3,62,0,1.0,a Passed 1st time,3,746.315771,g 700+,6
6.0,6.0,6.0,1,1,42.0,3.7,0.29,68,0.2,1,4,66,0,1.0,a Passed 1st time,4,875.263136,g 700+,8
7.0,7.0,7.0,1,1,39.0,3.7,0.49,65,0.36,1,3,58,0,1.0,a Passed 1st time,4,827.894717,g 700+,8
9.0,9.0,9.0,1,3,43.0,3.6,1.18,69,1.1,1,4,62,0,1.0,a Passed 1st time,3,881.052609,g 700+,8
4.0,4.0,4.0,1,1,45.0,3.4,-0.29,69,-0.47,1,3,67,0,1.0,a Passed 1st time,4,892.6315549999999,g 700+,8
8.0,9.0,8.0,0,1,48.0,3.2,0.87,65,1.04,1,4,58,0,1.0,a Passed 1st time,4,919.999974,g 700+,8
4.0,6.0,4.0,1,1,42.0,3.0,-0.4,65,0.07,1,2,58,0,1.0,a Passed 1st time,4,805.263136,g 700+,7
8.0,10.0,8.0,1,4,32.0,3.4,0.62,58,1.67,1,2,51,0,1.0,a Passed 1st time,5,687.3684059999999,f 640-700,5
10.0,9.0,10.0,0,3,32.0,3.7,1.76,69,1.26,1,4,62,0,1.0,a Passed 1st time,3,717.368406,g 700+,6
9.0,9.0,9.0,1,3,30.0,3.3,0.95,69,1.11,1,3,62,0,1.0,a Passed 1st time,3,645.78946,f 640-700,5
5.0,6.0,6.0,1,2,32.0,3.0,-0.01,67,-0.01,1,3,60,0,1.0,b Passed 2nd time,2,647.368406,f 640-700,5
4.0,5.0,4.0,0,4,43.0,3.8,-0.33,66,-0.05,1,3,59,0,1.0,a Passed 1st time,5,901.052609,g 700+,8
2.0,4.0,2.0,0,3,35.0,2.7,-1.03,64,-0.4,1,5,57,0,1.0,a Passed 1st time,3,664.736825,f 640-700,5
10.0,10.0,10.0,0,3,37.0,3.9,1.64,53,1.71,2,1,46,1,1.0,a Passed 1st time,3,816.3157709999999,g 700+,7
8.0,7.0,8.0,0,3,37.0,3.5,0.82,61,0.42,1,3,54,0,1.0,a Passed 1st time,3,776.315771,g 700+,7
10.0,10.0,10.0,0,3,45.0,3.2,1.57,67,1.34,1,4,60,0,1.0,a Passed 1st time,3,872.6315549999999,g 700+,8
6.0,6.0,7.0,1,4,39.0,2.6,0.27,68,0.07,1,4,61,0,1.0,a Passed 1st time,5,717.894717,g 700+,6
6.0,7.0,6.0,0,3,40.0,3.0,0.2,69,0.26,1,4,62,0,1.0,a Passed 1st time,3,773.68419,g 700+,7
4.0,5.0,5.0,1,3,40.0,3.9,-0.19,69,-0.17,1,3,62,0,1.0,a Passed 1st time,3,863.68419,g 700+,8
5.0,3.0,5.0,0,4,30.0,2.8,-0.07,59,-0.62,1,4,57,0,1.0,b Passed 2nd time,5,595.78946,e 580-640,4
10.0,10.0,10.0,0,1,40.0,3.4,1.9,69,1.63,1,4,62,0,1.0,a Passed 1st time,4,813.68419,g 700+,7
4.0,3.0,4.0,0,1,38.0,3.3,-0.39,69,-0.73,1,4,62,0,1.0,a Passed 1st time,4,772.105244,g 700+,7
10.0,10.0,10.0,0,4,36.0,3.3,2.06,69,2.03,1,4,62,0,1.0,a Passed 1st time,5,740.526298,g 700+,6
5.0,4.0,5.0,0,4,36.0,3.5,-0.13,66,-0.32,1,3,59,0,1.0,a Passed 1st time,5,760.526298,g 700+,7
5.0,3.0,5.0,1,3,32.0,3.0,-0.07,65,-0.79,1,3,63,0,1.0,b Passed 2nd time,3,647.368406,f 640-700,5
5.0,5.0,5.0,0,1,40.0,3.6,-0.1,69,-0.23,1,4,62,0,1.0,a Passed 1st time,4,833.6841900000001,g 700+,8
4.0,6.0,4.0,0,3,33.0,3.9,-0.35,46,0.18,2,3,39,1,1.0,a Passed 1st time,3,753.157879,g 700+,6
4.0,5.0,5.0,0,4,42.0,3.3,-0.24,67,-0.2,1,4,60,0,1.0,a Passed 1st time,5,835.2631359999999,g 700+,8
6.0,5.0,6.0,0,3,36.0,2.5,0.08,46,-0.04,1,3,39,0,1.0,a Passed 1st time,3,660.526298,f 640-700,5
3.0,4.0,4.0,0,3,34.0,3.1,-0.43,69,-0.53,1,4,67,0,1.0,a Passed 1st time,3,688.947352,f 640-700,5
10.0,10.0,10.0,1,1,33.0,3.7,1.72,68,1.63,1,4,61,0,1.0,a Passed 1st time,4,733.157879,g 700+,6
8.0,9.0,8.0,1,1,35.0,3.4,0.81,68,1.24,1,4,61,0,1.0,a Passed 1st time,4,734.736825,g 700+,6
4.0,6.0,4.0,1,1,34.0,3.7,-0.34,66,0.28,1,4,59,0,1.0,a Passed 1st time,4,748.947352,g 700+,6
4.0,7.0,4.0,1,1,42.0,3.1,-0.43,68,0.44,1,3,61,0,1.0,a Passed 1st time,4,815.263136,g 700+,7
9.0,9.0,10.0,1,2,30.0,3.7,1.23,67,0.93,1,4,60,0,1.0,a Passed 1st time,2,685.78946,f 640-700,5
8.0,8.0,8.0,0,4,45.0,3.4,0.78,64,0.75,1,3,57,0,1.0,a Passed 1st time,5,892.6315549999999,g 700+,8
6.0,5.0,6.0,1,2,31.0,2.6,0.07,67,-0.19,1,3,60,0,1.0,a Passed 1st time,2,591.578933,e 580-640,4
9.0,9.0,9.0,1,4,44.0,4.0,1.15,68,1.08,1,4,61,0,1.0,a Passed 1st time,5,936.842082,g 700+,8
4.0,2.0,4.0,1,3,39.0,3.3,-0.28,69,-0.91,1,3,62,0,1.0,a Passed 1st time,3,787.8947169999999,g 700+,7
1.0,1.0,1.0,1,5,37.0,3.7,-1.35,69,-1.91,1,4,62,0,1.0,a Passed 1st time,6,796.315771,g 700+,7
8.0,9.0,8.0,1,4,37.0,3.4,0.82,68,1.02,1,4,61,0,1.0,a Passed 1st time,5,766.3157709999999,g 700+,7
4.0,3.0,4.0,1,3,39.0,3.3,-0.26,65,-0.86,1,2,58,0,0.0,c Failed,3,787.8947169999999,g 700+,7
6.0,6.0,6.0,0,4,40.0,3.3,0.21,69,0.14,1,4,62,0,1.0,a Passed 1st time,5,803.68419,g 700+,7
7.0,6.0,7.0,1,1,42.0,3.7,0.44,63,0.01,1,4,56,0,1.0,a Passed 1st time,4,875.263136,g 700+,8
10.0,8.0,10.0,1,5,43.0,3.8,1.54,68,0.79,1,4,61,0,1.0,a Passed 1st time,6,901.052609,g 700+,8
6.0,6.0,7.0,1,2,29.0,3.0,0.22,69,-0.03,1,4,62,0,1.0,a Passed 1st time,2,599.9999869999999,e 580-640,4
10.0,9.0,10.0,1,1,44.0,4.0,1.44,69,1.15,1,4,67,0,1.0,a Passed 1st time,4,936.842082,g 700+,8
3.0,3.0,3.0,0,1,40.0,3.5,-0.61,68,-0.6,1,3,61,0,1.0,a Passed 1st time,4,823.68419,g 700+,8
7.0,3.0,7.0,0,3,34.0,2.9,0.33,64,-0.73,1,2,57,0,1.0,a Passed 1st time,3,668.9473519999999,f 640-700,5
4.0,2.0,4.0,1,3,39.0,2.8,-0.36,66,-0.93,1,4,59,0,1.0,a Passed 1st time,3,737.8947169999999,g 700+,6
1.0,1.0,2.0,0,3,28.0,3.5,-1.18,69,-1.42,1,4,62,0,1.0,b Passed 2nd time,3,634.210514,e 580-640,4
2.0,4.0,3.0,0,1,41.0,2.8,-0.79,50,-0.38,1,3,43,0,1.0,a Passed 1st time,4,769.473663,g 700+,7
6.0,4.0,6.0,0,3,32.0,3.3,0.24,69,-0.45,1,3,62,0,1.0,a Passed 1st time,3,677.3684059999999,f 640-700,5
7.0,5.0,7.0,0,3,42.0,3.2,0.35,62,-0.12,2,3,55,1,1.0,a Passed 1st time,3,825.263136,g 700+,8
9.0,9.0,9.0,0,3,36.0,4.0,1.01,66,1.11,1,3,59,0,1.0,a Passed 1st time,3,810.526298,g 700+,7
1.0,1.0,1.0,1,3,26.5,2.5,-1.65,67,-1.56,1,4,60,0,1.0,b Passed 2nd time,3,510.5263045,c 460-520,2
8.0,5.0,8.0,1,3,36.0,3.0,0.81,68,-0.09,1,5,66,0,1.0,a Passed 1st time,3,710.526298,g 700+,6
10.0,10.0,10.0,1,1,43.0,2.9,1.89,69,1.63,1,4,62,0,1.0,a Passed 1st time,4,811.052609,g 700+,7
5.0,6.0,6.0,0,3,33.0,3.9,0.05,69,0.0,1,3,62,0,1.0,a Passed 1st time,3,753.157879,g 700+,6
9.0,9.0,9.0,1,4,39.0,3.1,0.87,67,1.04,1,4,60,0,1.0,a Passed 1st time,5,767.894717,g 700+,7
7.0,7.0,7.0,0,4,41.0,3.6,0.36,58,0.47,1,3,51,0,1.0,a Passed 1st time,5,849.473663,g 700+,8
1.0,2.0,2.0,1,2,27.0,3.4,-1.23,68,-1.06,1,4,61,0,1.0,a Passed 1st time,2,608.421041,e 580-640,4
6.0,8.0,6.0,0,3,30.0,3.2,0.19,68,0.57,1,3,61,0,1.0,a Passed 1st time,3,635.78946,e 580-640,4
7.0,7.0,7.0,1,2,36.0,3.1,0.44,69,0.24,1,4,62,0,1.0,a Passed 1st time,2,720.526298,g 700+,6
7.0,8.0,7.0,1,1,38.0,3.4,0.41,69,0.6,1,2,62,0,1.0,a Passed 1st time,4,782.105244,g 700+,7
10.0,9.0,10.0,1,2,28.0,3.2,1.32,62,1.15,2,3,55,1,1.0,a Passed 1st time,2,604.210514,e 580-640,4
8.0,8.0,8.0,1,3,35.5,2.6,0.76,66,0.58,1,3,64,0,1.0,a Passed 1st time,3,662.6315615,f 640-700,5
3.0,2.0,3.0,0,4,26.0,3.0,-0.65,69,-1.23,1,3,62,0,1.0,a Passed 1st time,5,552.631568,d 520-580,3
2.0,2.0,2.0,1,4,45.0,2.7,-1.01,59,-0.86,1,3,52,0,1.0,b Passed 2nd time,5,822.6315549999999,g 700+,8
2.0,2.0,2.0,0,3,44.0,3.3,-0.87,69,-0.99,1,5,67,0,1.0,a Passed 1st time,3,866.842082,g 700+,8
9.0,8.0,9.0,1,3,32.0,3.2,1.01,67,0.56,2,3,60,1,1.0,a Passed 1st time,3,667.368406,f 640-700,5
9.0,10.0,9.0,1,3,37.0,2.9,1.14,68,1.37,1,5,61,0,1.0,a Passed 1st time,3,716.3157709999999,g 700+,6
8.0,8.0,8.0,0,1,41.0,2.7,0.73,50,0.83,2,4,43,1,1.0,a Passed 1st time,4,759.473663,g 700+,6
4.0,4.0,4.0,1,3,30.0,2.7,-0.33,61,-0.34,2,4,59,1,1.0,a Passed 1st time,3,585.78946,e 580-640,4
9.0,9.0,9.0,1,5,45.0,3.9,1.08,68,1.0,1,3,61,0,1.0,a Passed 1st time,6,942.631555,g 700+,8
9.0,10.0,9.0,0,2,40.0,3.2,1.19,61,1.77,1,2,54,0,1.0,a Passed 1st time,2,793.6841900000001,g 700+,7
4.0,4.0,5.0,0,3,33.5,3.1,-0.24,66,-0.42,1,4,59,0,1.0,a Passed 1st time,3,681.0526155,f 640-700,5
10.0,10.0,10.0,1,1,45.0,3.7,1.67,69,1.66,1,4,62,0,1.0,a Passed 1st time,4,922.631555,g 700+,8
5.0,5.0,5.0,0,1,48.0,3.3,-0.12,69,-0.06,1,4,67,0,1.0,a Passed 1st time,4,929.999974,g 700+,8
7.0,6.0,7.0,0,1,34.0,3.2,0.38,64,0.07,2,4,57,1,1.0,b Passed 2nd time,4,698.947352,f 640-700,5
5.0,6.0,6.0,0,1,40.0,3.8,0.07,66,0.28,1,4,59,0,1.0,a Passed 1st time,4,853.68419,g 700+,8
10.0,10.0,10.0,1,4,45.0,3.6,1.54,68,1.5,1,4,61,0,1.0,a Passed 1st time,5,912.631555,g 700+,8
6.0,6.0,6.0,1,3,39.0,3.8,0.17,69,0.23,1,3,62,0,1.0,a Passed 1st time,3,837.8947169999999,g 700+,8
10.0,10.0,10.0,1,4,41.0,3.7,1.33,64,1.52,1,3,57,0,1.0,a Passed 1st time,5,859.473663,g 700+,8
5.0,5.0,6.0,1,4,44.0,3.3,0.05,69,0.0,1,4,62,0,1.0,a Passed 1st time,5,866.842082,g 700+,8
5.0,3.0,5.0,0,4,45.0,3.4,-0.18,68,-0.75,1,4,61,0,1.0,a Passed 1st time,5,892.6315549999999,g 700+,8
9.0,9.0,9.0,1,1,47.0,3.4,1.22,68,0.94,1,4,61,0,1.0,a Passed 1st time,4,924.210501,g 700+,8
1.0,1.0,1.0,0,1,25.5,2.5,-1.76,67,-1.59,1,4,60,0,1.0,b Passed 2nd time,4,494.7368315,c 460-520,2
4.0,5.0,4.0,1,4,38.0,3.6,-0.32,69,-0.16,1,3,62,0,1.0,a Passed 1st time,5,802.105244,g 700+,7
8.0,7.0,8.0,1,3,33.0,3.5,0.65,67,0.26,1,3,60,0,1.0,a Passed 1st time,3,713.157879,g 700+,6
1.0,1.0,1.0,1,1,29.0,2.6,-2.18,68,-1.8,1,2,61,0,1.0,a Passed 1st time,4,559.999987,d 520-580,3
5.0,5.0,5.0,1,3,27.0,3.4,-0.1,70,-0.25,1,3,63,0,1.0,a Passed 1st time,3,608.421041,e 580-640,4
2.0,2.0,3.0,1,4,40.0,3.7,-0.8,70,-1.14,1,4,63,0,1.0,a Passed 1st time,5,843.6841900000001,g 700+,8
7.0,10.0,7.0,0,1,31.0,3.3,0.53,65,1.76,1,4,58,0,1.0,a Passed 1st time,4,661.578933,f 640-700,5
2.0,1.0,2.0,1,1,36.0,3.0,-0.99,62,-1.4,1,5,60,0,0.0,c Failed,4,710.526298,g 700+,6
10.0,10.0,10.0,1,3,36.0,3.7,1.58,66,1.52,2,3,64,1,1.0,a Passed 1st time,3,780.526298,g 700+,7
3.0,5.0,4.0,1,2,31.0,2.7,-0.52,64,-0.14,1,2,57,0,1.0,a Passed 1st time,2,601.578933,e 580-640,4
2.0,2.0,3.0,0,4,31.0,3.8,-0.75,69,-0.87,1,4,62,0,0.0,c Failed,5,711.578933,g 700+,6
1.0,1.0,2.0,0,2,27.0,3.3,-1.17,53,-1.43,1,4,46,0,0.0,c Failed,2,598.421041,e 580-640,4
5.0,4.0,5.0,0,3,36.0,2.6,-0.17,63,-0.54,1,4,56,0,1.0,a Passed 1st time,3,670.526298,f 640-700,5
9.0,8.0,9.0,1,1,45.0,3.0,1.03,65,0.82,1,4,58,0,1.0,a Passed 1st time,4,852.6315549999999,g 700+,8
4.0,7.0,4.0,0,3,28.5,3.1,-0.39,69,0.41,1,5,62,0,1.0,a Passed 1st time,3,602.1052505,e 580-640,4
6.0,3.0,6.0,1,3,35.5,2.9,0.06,64,-0.83,1,3,57,0,1.0,a Passed 1st time,3,692.6315615,f 640-700,5
5.0,7.0,5.0,0,3,36.0,3.2,-0.15,69,0.43,1,4,62,0,1.0,a Passed 1st time,3,730.526298,g 700+,6
8.0,8.0,9.0,0,4,33.0,3.4,0.87,68,0.79,1,5,61,0,1.0,a Passed 1st time,5,703.157879,g 700+,6
6.0,6.0,6.0,1,3,35.0,3.5,0.19,69,0.15,1,4,62,0,1.0,a Passed 1st time,3,744.736825,g 700+,6
10.0,9.0,10.0,0,1,35.0,3.2,1.6,68,0.92,1,3,61,0,1.0,a Passed 1st time,4,714.736825,g 700+,6
2.0,2.0,2.0,0,2,25.0,3.7,-1.02,69,-1.01,1,3,62,0,1.0,a Passed 1st time,2,606.842095,e 580-640,4
9.0,8.0,9.0,1,3,39.0,3.1,1.01,69,0.76,1,4,62,0,1.0,a Passed 1st time,3,767.894717,g 700+,7
2.0,4.0,2.0,0,2,26.0,2.9,-1.03,66,-0.47,1,4,59,0,1.0,a Passed 1st time,2,542.631568,d 520-580,3
1.0,1.0,1.0,0,3,23.5,2.8,-1.63,69,-1.34,1,4,62,0,0.0,c Failed,3,493.1578855,c 460-520,2
6.0,6.0,6.0,0,6,26.0,2.6,0.23,67,0.15,1,4,60,0,1.0,a Passed 1st time,1,512.631568,c 460-520,2
7.0,6.0,7.0,1,3,44.0,3.0,0.31,62,0.1,1,3,55,0,1.0,a Passed 1st time,3,836.842082,g 700+,8
10.0,10.0,10.0,0,3,25.5,3.1,1.49,63,1.84,1,3,61,0,1.0,a Passed 1st time,3,554.7368315,d 520-580,3
6.0,6.0,6.0,1,3,44.0,3.0,0.12,63,0.02,1,3,56,0,1.0,a Passed 1st time,3,836.842082,g 700+,8
10.0,10.0,10.0,0,2,36.0,3.2,1.34,68,1.37,1,3,61,0,1.0,a Passed 1st time,2,730.526298,g 700+,6
2.0,3.0,3.0,0,3,29.0,2.8,-0.78,65,-0.77,1,2,58,0,1.0,a Passed 1st time,3,579.9999869999999,d 520-580,3
5.0,6.0,5.0,1,3,32.0,3.4,-0.14,67,-0.01,2,4,60,1,1.0,a Passed 1st time,3,687.3684059999999,f 640-700,5
6.0,5.0,6.0,0,3,38.5,3.5,0.06,68,-0.07,1,4,66,0,1.0,a Passed 1st time,3,799.9999805,g 700+,7
2.0,2.0,3.0,1,1,47.0,3.2,-0.77,50,-1.12,2,4,48,1,1.0,a Passed 1st time,4,904.210501,g 700+,8
7.0,7.0,7.0,0,1,34.0,3.9,0.55,55,0.4,2,3,48,1,1.0,a Passed 1st time,4,768.9473519999999,g 700+,7
10.0,10.0,10.0,0,4,33.0,3.5,1.29,69,1.46,1,3,62,0,1.0,a Passed 1st time,5,713.157879,g 700+,6
8.0,6.0,8.0,1,2,37.0,3.4,0.58,69,-0.03,1,4,62,0,1.0,b Passed 2nd time,2,766.3157709999999,g 700+,7
4.0,3.0,5.0,1,1,33.0,2.3,-0.22,69,-0.74,1,4,62,0,1.0,a Passed 1st time,4,593.157879,e 580-640,4
2.0,3.0,2.0,0,3,28.0,3.1,-0.92,69,-0.8,1,3,62,0,1.0,a Passed 1st time,3,594.210514,e 580-640,4
3.0,4.0,4.0,1,2,33.0,3.1,-0.49,69,-0.34,1,2,62,0,1.0,a Passed 1st time,2,673.157879,f 640-700,5
1.0,1.0,2.0,0,3,34.0,3.1,-1.27,69,-1.48,1,3,62,0,1.0,a Passed 1st time,3,688.947352,f 640-700,5
5.0,8.0,5.0,1,1,42.0,3.6,-0.01,67,0.59,1,3,60,0,1.0,a Passed 1st time,4,865.263136,g 700+,8
3.0,5.0,3.0,0,5,44.0,3.5,-0.58,66,-0.14,1,4,59,0,1.0,a Passed 1st time,6,886.842082,g 700+,8
9.0,9.0,9.0,0,3,43.0,3.0,0.89,51,1.03,1,3,44,0,1.0,a Passed 1st time,3,821.052609,g 700+,8
1.0,1.0,1.0,1,3,35.0,3.0,-2.48,64,-1.96,1,4,62,0,1.0,a Passed 1st time,3,694.736825,f 640-700,5
7.0,7.0,7.0,0,4,35.5,2.9,0.28,67,0.37,1,3,60,0,1.0,a Passed 1st time,5,692.6315615,f 640-700,5
1.0,2.0,2.0,1,3,32.0,3.3,-1.13,68,-1.07,1,3,61,0,1.0,a Passed 1st time,3,677.3684059999999,f 640-700,5
4.0,4.0,4.0,1,3,21.5,3.2,-0.27,69,-0.51,1,4,62,0,1.0,a Passed 1st time,3,501.5789395,c 460-520,2
4.0,4.0,4.0,1,1,42.0,3.2,-0.28,68,-0.48,1,3,62,0,1.0,a Passed 1st time,4,825.263136,g 700+,8
6.0,5.0,6.0,0,3,39.0,3.6,0.06,67,-0.1,1,4,60,0,1.0,a Passed 1st time,3,817.894717,g 700+,7
7.0,4.0,7.0,1,3,34.0,2.4,0.46,61,-0.3,1,4,54,0,0.0,c Failed,3,618.9473519999999,e 580-640,4
9.0,10.0,9.0,0,4,37.0,3.3,1.11,68,1.31,2,4,66,1,1.0,a Passed 1st time,5,756.3157709999999,g 700+,6
1.0,3.0,2.0,1,3,33.0,3.1,-1.23,69,-0.8,1,4,62,0,1.0,a Passed 1st time,3,673.157879,f 640-700,5
4.0,2.0,5.0,1,3,23.5,3.2,-0.19,69,-1.02,1,3,62,0,1.0,a Passed 1st time,3,533.1578855,d 520-580,3
8.0,7.0,8.0,1,1,35.0,3.1,0.72,68,0.51,1,3,61,0,1.0,a Passed 1st time,4,704.736825,g 700+,6
2.0,1.0,2.0,0,4,28.0,2.9,-0.98,68,-1.32,1,2,61,0,1.0,a Passed 1st time,5,574.210514,d 520-580,3
8.0,7.0,8.0,1,5,45.0,3.5,0.9,70,0.48,1,4,63,0,1.0,a Passed 1st time,6,902.631555,g 700+,8
9.0,10.0,9.0,1,2,37.0,2.6,1.16,66,1.4,1,4,59,0,1.0,a Passed 1st time,2,686.315771,f 640-700,5
9.0,9.0,9.0,1,3,39.0,3.3,0.96,64,1.24,1,4,57,0,1.0,a Passed 1st time,3,787.8947169999999,g 700+,7
1.0,1.0,2.0,0,3,29.5,2.0,-1.13,64,-1.36,2,4,57,1,0.0,c Failed,3,507.8947235,c 460-520,2
8.0,7.0,8.0,1,3,45.0,3.9,0.71,63,0.36,1,3,56,0,1.0,a Passed 1st time,3,942.631555,g 700+,8
1.0,1.0,2.0,1,1,36.0,3.0,-1.27,61,-1.48,1,2,54,0,1.0,a Passed 1st time,4,710.526298,g 700+,6
1.0,1.0,1.0,1,2,23.0,3.1,-1.74,55,-1.26,1,3,48,0,1.0,b Passed 2nd time,2,515.263149,c 460-520,2
10.0,10.0,10.0,1,5,38.0,3.1,2.38,66,1.26,1,5,59,0,1.0,a Passed 1st time,6,752.105244,g 700+,6
2.0,2.0,2.0,1,3,40.0,2.3,-1.07,66,-0.98,1,4,59,0,1.0,a Passed 1st time,3,703.68419,g 700+,6
5.0,3.0,5.0,0,1,36.0,2.9,-0.09,69,-0.77,1,4,62,0,1.0,a Passed 1st time,4,700.526298,g 700+,6
10.0,10.0,10.0,1,4,41.5,3.2,1.54,65,1.48,1,4,58,0,1.0,a Passed 1st time,5,817.3683995,g 700+,7
6.0,8.0,6.0,1,1,46.0,3.2,0.23,65,0.67,1,3,58,0,1.0,a Passed 1st time,4,888.421028,g 700+,8
9.0,9.0,9.0,1,1,46.0,3.7,1.12,69,0.95,1,4,62,0,1.0,a Passed 1st time,4,938.421028,g 700+,8
9.0,8.0,9.0,1,3,41.0,3.0,1.13,68,0.63,1,2,61,0,1.0,a Passed 1st time,3,789.473663,g 700+,7
3.0,5.0,3.0,1,3,33.0,2.4,-0.63,53,-0.11,1,2,46,0,1.0,a Passed 1st time,3,603.157879,e 580-640,4
6.0,5.0,7.0,0,3,34.0,3.2,0.31,69,-0.04,1,3,62,0,1.0,a Passed 1st time,3,698.947352,f 640-700,5
1.0,1.0,2.0,0,1,32.0,2.5,-1.15,63,-1.92,1,3,56,0,1.0,b Passed 2nd time,4,597.368406,e 580-640,4
6.0,6.0,6.0,1,4,43.0,3.3,0.19,68,0.04,1,4,61,0,1.0,a Passed 1st time,5,851.052609,g 700+,8
1.0,1.0,1.0,1,1,30.5,3.0,-1.99,60,-1.65,1,2,58,0,0.0,c Failed,4,623.6841965,e 580-640,4
1.0,1.0,1.0,0,3,15.5,2.9,-1.3,67,-1.62,1,3,60,0,0.0,c Failed,3,376.8421015,a under 400,0
6.0,7.0,6.0,0,2,31.0,3.3,0.18,69,0.25,1,3,62,0,1.0,a Passed 1st time,2,661.578933,f 640-700,5
