decile3,decile1,race,cluster,lsat,ugpa,dob_yr,fulltime,fam_inc,gender,pass_bar,tier,indxgrp,indxgrp2
1.0,2.0,0,3,40.0,3.3,68,1,5,0,1,3,6,7
2.0,2.0,0,4,39.0,3.1,69,1,4,1,1,5,6,7
5.0,5.0,0,4,48.0,3.9,68,1,4,1,1,5,6,8
8.0,7.0,0,1,39.0,3.6,69,1,4,1,1,4,6,7
4.0,4.0,0,4,47.0,3.6,69,1,4,0,1,5,6,8
5.0,5.0,0,4,45.0,3.8,70,1,4,0,1,5,6,8
10.0,9.0,0,1,35.0,3.8,69,1,3,1,1,4,6,7
4.0,8.0,0,3,34.0,3.3,67,1,4,1,1,3,6,6
10.0,10.0,0,4,37.0,3.6,66,0,4,0,1,5,6,7
4.0,5.0,0,1,20.0,3.2,67,1,4,0,1,4,2,2
1.0,2.0,0,1,27.0,3.7,69,1,3,1,1,4,4,4
10.0,10.0,0,1,35.0,3.8,68,1,1,1,1,4,6,7
7.0,9.0,0,1,37.0,3.6,69,1,2,1,1,4,6,7
7.0,9.0,0,3,43.0,3.1,69,1,4,1,1,3,6,8
6.0,9.0,0,6,29.0,2.4,61,1,3,0,1,1,3,3
2.0,2.0,0,5,37.0,3.4,65,1,3,0,1,6,6,7
10.0,9.0,0,3,37.0,3.8,68,1,4,0,1,3,6,7
9.0,10.0,0,4,48.0,3.8,69,1,4,1,1,5,6,8
2.0,1.0,0,6,42.0,3.1,66,1,3,1,1,1,6,7
1.0,1.0,0,3,20.0,3.2,67,1,4,1,0,3,2,2
6.0,5.0,0,2,36.0,2.5,61,1,4,0,1,2,5,5
10.0,8.0,0,5,44.0,3.1,69,1,3,1,1,6,6,8
6.0,8.0,0,3,38.0,3.0,69,1,4,1,1,3,6,6
6.0,6.0,0,1,37.5,3.2,67,1,4,1,1,4,6,6
7.0,7.0,0,5,43.0,3.8,68,1,4,0,1,6,6,8
2.0,3.0,0,4,34.0,3.4,70,1,3,0,1,5,6,6
3.0,2.0,0,3,33.0,3.1,52,0,4,1,1,3,5,5
7.0,9.0,0,3,42.0,3.5,58,1,1,0,1,3,6,8
2.0,3.0,0,1,44.0,3.1,59,0,3,1,1,4,6,8
3.0,5.0,0,3,31.5,3.1,68,1,3,1,1,3,5,5
4.0,2.0,0,4,45.0,3.7,37,1,5,0,1,5,6,8
10.0,10.0,0,3,39.0,3.5,59,1,4,0,1,3,6,7
5.0,5.0,0,1,41.0,3.1,69,1,4,1,1,4,6,7
4.0,8.0,0,3,36.0,2.9,66,0,3,1,1,3,6,6
8.0,8.0,0,1,42.0,3.1,68,1,3,1,1,4,6,7
10.0,10.0,0,3,36.0,3.4,60,1,4,1,1,3,6,6
2.0,1.0,0,1,28.0,2.7,69,1,3,0,1,4,3,3
3.0,4.0,0,5,46.0,3.5,69,1,3,0,1,6,6,8
8.0,9.0,0,3,36.0,3.4,69,1,3,1,1,3,6,6
8.0,7.0,0,1,38.0,3.6,50,1,4,0,1,4,6,7
4.0,5.0,0,5,38.0,3.9,67,1,4,1,1,6,6,8
4.0,4.0,0,1,41.0,3.0,65,0,4,1,1,4,6,7
2.0,6.0,0,6,25.0,2.9,65,1,3,0,1,1,3,3
3.0,5.0,0,3,38.0,3.0,68,1,4,0,1,3,6,6
6.0,5.0,0,1,40.0,3.6,69,1,3,0,1,4,6,8
1.0,1.0,0,2,38.0,2.8,68,1,3,1,1,2,6,6
7.0,6.0,0,1,39.0,3.5,68,1,4,1,1,4,6,7
3.0,3.0,1,4,25.5,3.4,68,0,3,0,1,5,4,4
3.0,3.0,0,3,32.0,3.0,69,1,4,1,1,3,5,5
2.0,4.0,0,4,33.0,2.7,68,1,5,1,1,5,4,4
4.0,4.0,0,4,32.0,3.4,64,1,1,0,1,5,5,5
10.0,10.0,0,3,39.0,3.8,64,1,2,1,1,3,6,8
5.0,5.0,0,1,33.0,3.4,68,1,5,1,1,4,6,6
3.0,3.0,0,1,34.0,3.4,69,1,3,0,1,4,6,6
9.0,10.0,0,3,33.0,3.8,69,1,4,1,1,3,6,6
2.0,3.0,0,4,37.0,2.9,64,1,3,1,1,5,6,6
8.0,6.0,0,5,46.0,3.4,69,1,3,1,1,6,6,8
1.0,2.0,0,4,34.5,3.5,54,0,3,1,0,5,6,6
6.0,8.0,0,5,43.0,3.7,68,1,3,1,1,6,6,8
1.0,3.0,0,3,39.0,2.7,65,1,4,1,1,3,6,6
3.0,3.0,1,1,24.0,3.5,68,1,2,1,1,4,3,3
8.0,8.0,0,1,38.0,2.8,69,1,3,1,1,4,6,6
5.0,5.0,1,4,26.0,3.5,68,1,3,1,1,5,4,4
1.0,1.0,0,1,39.0,3.0,69,1,4,0,1,4,6,6
10.0,10.0,0,3,35.0,3.7,69,1,4,1,1,3,6,7
4.0,2.0,0,1,43.0,3.3,67,1,5,1,1,4,6,8
6.0,4.0,0,3,38.0,3.4,64,1,4,1,1,3,6,7
5.0,6.0,0,1,38.0,3.4,58,1,3,0,1,4,6,7
7.0,5.0,0,3,36.0,3.6,68,1,4,0,1,3,6,7
9.0,8.0,0,3,45.0,2.8,65,1,3,1,1,3,6,8
6.0,6.0,1,1,32.0,3.3,68,1,4,0,1,4,5,5
3.0,3.0,0,5,32.0,3.5,69,1,4,0,1,6,5,5
9.0,9.0,0,3,41.0,2.8,65,1,4,0,1,3,6,7
2.0,1.0,0,1,28.0,3.7,57,1,2,0,1,4,5,5
1.0,2.0,0,3,35.0,3.3,69,1,3,0,1,3,6,6
3.0,3.0,0,5,44.0,4.0,70,1,5,1,1,6,6,8
1.0,2.0,1,3,20.5,2.8,68,1,4,0,1,3,1,1
6.0,5.0,0,3,33.0,3.3,69,1,4,1,1,3,5,5
7.0,6.0,0,1,40.0,3.6,69,1,4,1,1,4,6,8
7.0,7.0,0,3,38.0,2.3,65,1,5,1,1,3,5,5
5.0,5.0,0,1,40.0,3.3,69,1,3,1,1,4,6,7
7.0,8.0,0,3,30.5,3.6,66,1,3,0,1,3,5,5
10.0,10.0,0,4,39.0,2.8,64,0,2,0,1,5,6,6
10.0,10.0,0,1,40.0,3.9,66,1,3,1,1,4,6,8
7.0,5.0,0,5,42.0,3.7,68,1,5,1,1,6,6,8
4.0,5.0,0,3,32.0,3.8,68,1,4,0,1,3,6,6
7.0,6.0,0,3,33.0,3.0,69,1,3,0,1,3,5,5
10.0,10.0,0,3,36.0,3.2,69,1,3,0,1,3,6,6
8.0,5.0,0,3,33.0,3.4,66,1,3,1,1,3,6,6
8.0,5.0,0,3,35.0,3.3,69,1,3,0,1,3,6,6
9.0,9.0,0,1,39.0,2.9,69,1,4,0,1,4,6,6
5.0,6.0,0,2,28.0,3.2,57,1,3,1,1,2,4,4
10.0,10.0,0,4,36.0,3.1,68,1,4,1,1,5,6,6
9.0,9.0,0,3,41.0,2.7,68,1,4,1,1,3,6,6
5.0,5.0,0,1,34.0,3.8,69,1,2,0,1,4,6,6
10.0,9.0,0,3,44.0,3.0,65,1,1,1,1,3,6,8
9.0,10.0,0,3,35.0,3.8,69,0,3,0,1,3,6,7
8.0,9.0,0,4,43.0,3.6,66,1,3,0,1,5,6,8
8.0,9.0,0,2,37.0,3.2,64,1,3,1,1,2,6,6
5.0,6.0,0,3,33.0,3.3,62,1,2,1,1,3,5,5
6.0,7.0,0,5,43.0,3.4,68,1,4,1,1,6,6,8
7.0,9.0,0,3,46.0,2.9,68,1,4,1,1,3,6,8
1.0,1.0,0,3,28.0,2.2,60,1,3,0,1,3,2,2
3.0,3.0,0,2,34.5,2.7,64,1,4,0,1,2,5,5
5.0,4.0,0,1,32.0,3.8,47,0,3,0,1,4,6,6
1.0,1.0,0,3,39.0,2.1,64,1,5,0,1,3,5,5
1.0,2.0,0,3,27.0,3.0,68,1,4,0,1,3,3,3
4.0,5.0,0,2,30.0,2.7,68,1,4,1,1,2,4,4
9.0,10.0,0,5,44.0,3.6,67,1,2,0,1,6,6,8
6.0,7.0,0,5,40.0,3.3,67,1,4,0,1,6,6,7
10.0,10.0,0,4,41.0,2.5,62,0,4,1,1,5,6,6
5.0,5.0,0,5,42.0,2.8,65,1,3,0,1,6,6,7
2.0,3.0,0,3,37.0,2.6,69,1,4,0,1,3,5,5
8.0,8.0,0,2,31.0,2.9,66,1,5,0,1,2,4,4
7.0,3.0,0,3,35.0,3.0,54,0,4,0,1,3,5,5
5.0,7.0,0,4,41.0,3.0,69,1,4,0,1,5,6,7
2.0,2.0,0,3,39.0,3.6,69,1,4,1,1,3,6,7
8.0,10.0,0,4,47.0,4.0,69,1,5,1,1,5,6,8
10.0,10.0,0,3,39.0,3.5,62,1,4,0,1,3,6,7
6.0,4.0,0,3,35.5,3.3,68,1,3,0,1,3,6,6
9.0,7.0,0,1,42.0,2.8,64,1,3,1,1,4,6,7
9.0,9.0,0,1,38.0,3.5,68,1,4,1,1,4,6,7
6.0,4.0,0,1,35.0,3.9,69,1,4,0,1,4,6,7
5.0,9.0,0,1,39.0,3.1,67,1,4,1,1,4,6,7
4.0,6.0,0,4,37.0,3.1,66,1,4,1,1,5,6,6
5.0,5.0,0,1,37.5,2.3,65,1,4,1,1,4,5,5
8.0,9.0,0,1,40.0,3.3,66,1,4,0,1,4,6,7
4.0,5.0,0,3,40.0,3.1,69,1,4,1,1,3,6,7
5.0,6.0,0,3,39.0,2.4,68,1,5,1,1,3,5,5
5.0,4.0,0,3,37.0,3.2,69,1,4,1,1,3,6,6
10.0,10.0,0,3,41.0,3.0,60,1,3,1,1,3,6,7
6.0,9.0,0,3,30.0,3.2,58,0,4,0,1,3,4,4
4.0,2.0,0,1,40.0,3.7,62,1,3,0,1,4,6,8
10.0,9.0,0,4,45.0,3.4,67,1,5,1,1,5,6,8
4.0,4.0,0,1,33.0,3.5,67,0,4,0,1,4,6,6
5.0,4.0,0,1,33.0,3.9,53,1,3,0,1,4,6,6
9.0,7.0,0,2,34.0,3.1,69,1,4,1,1,2,5,5
7.0,7.0,0,3,30.5,3.5,68,1,3,1,1,3,5,5
9.0,8.0,0,2,35.0,2.4,55,1,4,1,1,2,4,4
3.0,3.0,0,4,37.0,2.9,69,1,4,0,1,5,6,6
8.0,7.0,0,6,29.0,2.4,62,1,3,0,1,1,3,3
4.0,5.0,0,3,35.0,3.1,66,1,5,0,1,3,6,6
10.0,10.0,0,1,39.0,3.6,68,1,4,1,1,4,6,7
5.0,6.0,0,2,32.0,2.9,53,1,2,1,1,2,4,4
7.0,6.0,0,3,34.0,3.2,52,0,2,0,1,3,5,5
2.0,2.0,0,5,42.0,3.7,69,1,4,0,1,6,6,8
8.0,8.0,0,3,40.0,3.6,69,1,5,1,1,3,6,8
10.0,10.0,0,1,42.0,3.3,68,1,5,1,1,4,6,8
9.0,10.0,0,6,33.0,3.1,64,1,4,1,1,1,5,5
3.0,3.0,0,4,44.0,3.7,67,1,5,1,1,5,6,8
2.0,2.0,0,3,42.0,3.1,69,1,4,0,1,3,6,7
7.0,5.0,0,4,37.0,3.8,68,1,4,1,1,5,6,7
10.0,8.0,0,4,44.0,2.5,66,1,4,0,1,5,6,7
1.0,2.0,0,1,27.5,2.9,67,1,3,0,1,4,3,3
6.0,6.0,0,3,40.0,3.6,68,1,4,1,1,3,6,8
8.0,8.0,0,3,40.0,3.2,66,1,3,1,1,3,6,7
2.0,4.0,0,1,42.0,3.1,66,1,4,0,1,4,6,7
7.0,9.0,0,3,39.0,3.2,68,1,5,1,1,3,6,7
10.0,10.0,0,1,42.0,4.0,61,0,3,0,1,4,6,8
5.0,6.0,1,4,47.0,3.3,68,1,3,0,1,5,6,8
10.0,10.0,0,3,31.0,3.9,66,1,4,0,1,3,6,6
6.0,7.0,0,1,36.0,2.9,69,1,4,0,1,4,6,6
4.0,3.0,0,1,38.0,3.7,65,1,2,1,1,4,6,7
2.0,3.0,0,1,28.0,2.3,66,1,4,0,1,4,2,2
2.0,2.0,0,3,32.0,3.0,67,1,3,1,1,3,5,5
9.0,9.0,0,3,34.0,3.3,69,1,4,0,1,3,6,6
5.0,4.0,0,1,40.0,2.9,69,1,4,1,1,4,6,7
1.0,3.0,0,3,27.0,2.9,64,0,3,0,0,3,3,3
1.0,1.0,0,3,30.5,3.0,68,1,4,0,1,3,4,4
3.0,3.0,0,1,34.0,2.8,67,1,4,0,1,4,5,5
8.0,9.0,0,1,41.0,3.5,69,1,4,0,1,4,6,8
3.0,3.0,0,4,41.0,2.3,49,1,5,0,1,5,6,6
7.0,8.0,0,6,23.0,3.0,67,1,1,1,1,1,2,2
5.0,3.0,0,4,43.5,3.8,68,1,4,0,1,5,6,8
3.0,5.0,0,3,33.0,3.0,69,1,2,0,1,3,5,5
8.0,8.0,0,3,31.5,3.2,67,1,3,0,1,3,5,5
5.0,4.0,0,1,27.0,3.7,68,1,2,1,1,4,4,4
6.0,8.0,0,1,40.0,3.7,67,1,4,1,1,4,6,8
9.0,9.0,0,1,38.0,3.2,61,1,3,0,1,4,6,7
1.0,1.0,0,3,26.0,3.0,69,1,3,0,1,3,3,3
6.0,5.0,0,2,31.0,3.1,68,1,4,0,1,2,5,5
8.0,7.0,0,2,37.0,3.9,68,1,4,0,1,2,6,7
5.0,4.0,0,3,36.0,3.1,68,1,4,0,1,3,6,6
9.0,8.0,0,1,38.0,3.8,68,1,3,1,1,4,6,8
3.0,2.0,0,5,43.0,3.4,69,1,4,0,1,6,6,8
1.0,2.0,0,5,42.5,3.3,64,1,3,0,1,6,6,8
2.0,3.0,1,3,31.0,3.4,69,1,3,0,1,3,5,5
8.0,8.0,0,1,48.0,2.3,62,0,4,0,1,4,6,8
6.0,4.0,0,1,34.5,3.2,69,1,4,0,1,4,6,6
4.0,3.0,0,3,33.5,3.4,69,1,4,0,1,3,6,6
10.0,9.0,0,1,44.0,3.4,69,1,4,1,1,4,6,8
8.0,7.0,0,3,27.0,3.1,55,0,4,0,1,3,3,3
4.0,4.0,1,3,35.0,2.3,67,1,4,0,1,3,4,4
6.0,6.0,0,4,42.0,3.8,68,1,4,0,1,5,6,8
4.0,3.0,0,3,24.0,3.1,62,1,4,1,1,3,3,3
6.0,6.0,0,3,36.0,3.5,68,1,4,1,1,3,6,7
2.0,1.0,0,5,33.0,2.7,69,1,2,0,1,6,4,4
3.0,3.0,0,3,37.0,2.3,69,1,4,1,1,3,5,5
8.0,7.0,0,5,47.0,3.5,69,1,4,0,1,6,6,8
9.0,10.0,0,3,44.0,3.2,69,1,4,0,1,3,6,8
6.0,7.0,0,3,40.0,2.1,55,0,2,1,1,3,5,5
10.0,10.0,0,1,39.0,3.6,68,1,3,0,1,4,6,7
6.0,6.0,0,4,37.0,3.6,69,1,4,1,1,5,6,7
8.0,9.0,0,3,37.0,3.8,69,1,3,0,1,3,6,7
7.0,5.0,0,3,39.0,2.8,64,1,3,0,1,3,6,6
6.0,6.0,0,5,41.0,3.1,68,1,4,0,1,6,6,7
5.0,4.0,0,3,35.0,3.1,69,1,4,1,1,3,6,6
5.0,4.0,0,3,31.0,2.8,68,1,1,1,1,3,4,4
9.0,9.0,0,1,41.0,3.6,59,1,4,1,1,4,6,8
7.0,7.0,0,3,38.0,2.8,57,1,3,0,1,3,6,6
5.0,1.0,0,3,38.0,3.0,67,1,3,1,1,3,6,6
7.0,7.0,0,2,33.0,3.3,65,1,3,1,1,2,5,5
3.0,5.0,0,5,42.0,3.8,67,1,5,1,1,6,6,8
10.0,9.0,0,4,36.0,3.1,67,1,3,1,1,5,6,6
7.0,5.0,0,4,43.0,3.4,67,1,3,1,1,5,6,8
5.0,9.0,0,3,31.0,3.0,62,0,3,1,1,3,4,4
9.0,10.0,0,4,38.0,3.3,67,1,4,0,1,5,6,7
8.0,9.0,0,2,31.0,2.9,68,1,4,1,1,2,4,4
7.0,5.0,0,3,42.0,3.2,65,1,5,0,1,3,6,8
3.0,3.0,0,2,33.5,3.3,63,0,3,1,1,2,6,6
4.0,5.0,0,5,48.0,3.9,69,1,5,1,1,6,6,8
8.0,9.0,0,6,37.0,3.0,55,0,4,1,1,1,6,6
3.0,3.0,0,1,39.0,3.2,65,1,3,0,1,4,6,7
7.0,9.0,0,2,33.0,2.8,66,1,4,1,1,2,5,5
5.0,5.0,0,3,36.0,3.6,68,1,3,0,1,3,6,7
6.0,5.0,0,3,31.0,3.0,68,1,3,0,1,3,4,4
2.0,2.0,0,3,30.0,2.5,65,1,3,1,1,3,3,3
5.0,6.0,0,3,32.0,2.8,68,1,4,1,1,3,4,4
2.0,3.0,0,1,34.0,3.4,68,1,4,1,1,4,6,6
8.0,9.0,0,1,41.0,3.6,69,1,3,0,1,4,6,8
9.0,10.0,0,1,39.0,3.3,67,1,3,1,1,4,6,7
8.0,9.0,0,2,32.0,2.7,64,1,3,1,1,2,4,4
6.0,5.0,0,1,39.0,3.9,63,1,3,0,1,4,6,8
7.0,5.0,0,3,33.0,3.2,69,1,3,1,1,3,5,5
7.0,6.0,0,3,39.0,3.1,61,1,3,1,1,3,6,7
10.0,10.0,0,1,41.0,2.8,68,1,3,0,1,4,6,7
1.0,1.0,0,1,26.0,3.2,69,1,3,1,1,4,3,3
8.0,10.0,0,3,34.5,3.2,69,1,3,1,1,3,6,6
9.0,9.0,0,1,34.0,3.1,60,0,3,0,1,4,5,5
10.0,10.0,0,3,37.0,3.0,69,1,3,1,1,3,6,6
3.0,5.0,0,4,31.0,2.8,49,1,3,0,1,5,4,4
6.0,7.0,1,5,43.0,3.5,70,1,4,1,1,6,6,8
9.0,6.0,0,3,32.5,2.8,51,1,4,0,1,3,4,4
4.0,7.0,0,3,34.0,3.1,66,1,2,1,1,3,5,5
5.0,4.0,0,3,42.0,2.0,64,1,4,1,1,3,6,6
5.0,1.0,0,5,41.0,3.7,68,1,4,1,1,6,6,8
8.0,7.0,0,3,38.0,3.1,63,1,3,1,1,3,6,6
9.0,9.0,0,3,38.0,3.8,69,1,4,0,1,3,6,8
7.0,6.0,0,1,31.5,3.3,57,0,3,1,1,4,5,5
8.0,9.0,0,1,41.5,3.4,64,1,2,1,1,4,6,8
3.0,3.0,0,3,31.0,2.4,51,0,3,1,1,3,3,3
4.0,3.0,0,1,24.3,3.6,68,1,3,0,1,4,4,4
2.0,3.0,0,4,31.0,3.9,57,1,3,0,1,5,6,6
2.0,3.0,0,1,37.0,3.3,68,1,3,1,1,4,6,6
1.0,1.0,0,1,29.0,2.6,69,1,4,1,1,4,3,3
2.0,3.0,1,3,30.0,2.9,66,1,4,0,0,3,4,4
4.0,3.0,0,3,41.0,2.7,68,1,4,1,1,3,6,6
6.0,6.0,0,4,37.0,3.3,69,1,5,1,1,5,6,6
8.0,9.0,0,4,38.0,3.8,66,1,3,1,1,5,6,8
10.0,10.0,0,3,42.0,3.2,65,1,5,0,1,3,6,8
7.0,7.0,0,1,44.0,3.3,69,1,4,0,1,4,6,8
9.0,10.0,0,4,42.0,3.6,64,1,5,0,1,5,6,8
5.0,7.0,0,6,42.0,2.6,57,0,4,1,1,1,6,7
6.0,7.0,0,3,35.0,3.1,65,1,4,0,1,3,6,6
8.0,9.0,0,1,43.0,2.5,68,1,4,1,1,4,6,7
5.0,5.0,0,4,40.0,3.3,69,1,4,0,1,5,6,7
3.0,3.0,0,4,36.0,3.5,69,1,4,0,1,5,6,7
4.0,3.0,0,3,31.0,3.5,67,0,3,0,1,3,5,5
6.0,7.0,0,4,41.0,3.8,68,1,5,0,1,5,6,8
10.0,9.0,0,1,43.0,3.1,68,1,4,1,1,4,6,8
5.0,3.0,0,3,32.0,2.5,67,1,4,1,1,3,4,4
7.0,7.0,0,3,38.0,3.3,69,1,3,1,1,3,6,7
1.0,2.0,0,1,39.0,3.8,67,1,4,0,1,4,6,8
10.0,10.0,0,1,44.0,3.9,69,1,3,0,1,4,6,8
8.0,7.0,0,3,34.0,2.5,62,0,3,0,1,3,4,4
5.0,6.0,0,3,36.0,3.9,54,1,2,1,1,3,6,7
8.0,9.0,0,1,44.0,3.5,67,1,2,1,1,4,6,8
10.0,10.0,0,3,39.0,3.9,70,1,3,1,1,3,6,8
3.0,2.0,0,3,40.0,2.9,69,1,4,0,1,3,6,7
1.0,1.0,0,4,40.0,2.6,50,1,2,1,1,5,6,6
5.0,6.0,0,4,31.0,4.0,61,1,4,1,1,5,6,6
10.0,10.0,0,3,37.0,3.6,62,1,4,0,1,3,6,7
6.0,8.0,0,1,42.0,2.7,58,1,5,1,1,4,6,7
4.0,6.0,0,1,45.0,3.3,69,1,4,1,1,4,6,8
9.0,9.0,0,3,35.0,3.1,67,0,4,1,1,3,6,6
9.0,9.0,0,3,32.0,2.6,66,1,4,1,1,3,4,4
7.0,8.0,0,1,37.0,3.4,69,1,3,1,1,4,6,7
2.0,3.0,0,3,40.0,3.2,68,1,3,1,1,3,6,7
10.0,7.0,1,5,33.0,2.7,64,1,3,0,1,6,4,4
6.0,3.0,0,3,37.0,3.1,69,1,4,0,1,3,6,6
3.0,4.0,0,3,30.0,3.2,57,1,4,0,0,3,4,4
9.0,9.0,0,4,40.0,3.2,67,1,4,0,1,5,6,7
1.0,3.0,0,1,30.5,2.8,63,1,2,1,0,4,4,4
1.0,1.0,0,3,35.0,2.7,68,1,3,1,0,3,5,5
5.0,10.0,0,3,32.0,3.1,69,1,4,1,1,3,5,5
9.0,9.0,0,3,34.5,3.7,64,1,2,0,1,3,6,6
7.0,5.0,0,3,33.0,3.1,69,1,3,0,1,3,5,5
9.0,9.0,0,2,33.0,3.5,60,1,2,0,1,2,6,6
10.0,9.0,0,4,37.0,3.3,69,1,4,0,1,5,6,6
9.0,5.0,0,3,36.0,3.3,65,1,3,1,1,3,6,6
8.0,10.0,0,1,41.0,3.9,69,1,4,0,1,4,6,8
4.0,4.0,0,1,34.0,3.4,65,1,5,1,1,4,6,6
8.0,9.0,0,1,36.0,3.7,68,1,4,1,1,4,6,7
7.0,6.0,0,5,43.0,2.6,66,1,2,1,1,6,6,7
2.0,3.0,1,1,31.0,3.1,69,1,3,0,1,4,5,5
3.0,5.0,0,3,40.0,2.8,54,1,3,1,1,3,6,6
1.0,3.0,0,2,36.0,3.0,69,1,4,0,0,2,6,6
10.0,10.0,0,1,39.0,3.2,66,1,4,0,1,4,6,7
10.0,9.0,0,4,38.0,3.7,69,1,2,0,1,5,6,7
2.0,2.0,0,3,35.0,2.8,65,0,3,1,0,3,5,5
6.0,4.0,0,1,36.0,3.1,67,1,3,1,1,4,6,6
2.0,4.0,0,5,35.0,3.5,69,1,4,0,1,6,6,6
6.0,7.0,0,3,37.0,3.1,69,1,5,0,1,3,6,6
9.0,9.0,0,2,31.0,3.3,68,1,4,0,1,2,5,5
6.0,6.0,0,2,32.0,3.8,68,1,3,0,1,2,6,6
10.0,10.0,0,1,43.0,3.6,67,1,4,0,1,4,6,8
9.0,9.0,0,1,43.0,3.6,57,1,3,1,1,4,6,8
1.0,2.0,0,4,30.0,2.3,64,1,1,0,0,5,3,3
1.0,1.0,0,4,27.5,3.5,59,1,1,1,1,5,4,4
8.0,6.0,0,3,41.0,2.5,69,1,4,1,1,3,6,6
2.0,8.0,0,3,37.0,2.0,61,1,4,0,1,3,4,4
9.0,10.0,0,4,44.0,3.5,62,1,4,1,1,5,6,8
10.0,9.0,0,3,37.0,2.8,68,1,4,1,1,3,6,6
2.0,3.0,0,2,31.0,3.0,69,1,4,0,1,2,4,4
7.0,6.0,0,1,37.0,3.5,66,1,3,1,1,4,6,7
3.0,2.0,0,1,33.5,2.9,69,1,4,1,1,4,5,5
6.0,6.0,0,5,48.0,3.1,62,1,4,1,1,6,6,8
3.0,3.0,0,4,37.0,2.9,69,1,4,0,1,5,6,6
5.0,9.0,0,4,41.0,3.2,66,1,3,1,1,5,6,7
9.0,9.0,0,2,38.0,3.0,62,1,3,0,1,2,6,6
5.0,8.0,0,3,34.0,3.7,69,1,3,0,1,3,6,6
4.0,3.0,0,1,40.0,3.3,69,1,2,1,1,4,6,7
7.0,8.0,0,2,35.0,3.1,56,1,2,0,1,2,6,6
5.0,5.0,0,1,35.0,3.4,61,1,2,1,1,4,6,6
4.0,6.0,0,1,34.0,3.8,68,1,4,1,1,4,6,6
2.0,1.0,0,5,39.0,3.6,69,1,3,0,1,6,6,7
10.0,10.0,0,4,34.0,3.4,65,1,2,0,1,5,6,6
2.0,4.0,0,3,42.0,2.4,69,1,1,1,1,3,6,6
5.0,6.0,0,3,35.5,3.3,62,1,4,0,1,3,6,6
9.0,9.0,0,5,44.0,3.6,69,1,4,0,1,6,6,8
9.0,9.0,0,3,37.0,3.0,67,1,3,0,1,3,6,6
3.0,7.0,0,1,34.0,3.3,69,1,4,0,1,4,6,6
4.0,2.0,0,5,43.0,3.7,69,1,4,1,1,6,6,8
7.0,6.0,0,3,37.0,3.2,68,1,3,0,1,3,6,6
7.0,8.0,0,3,33.5,3.4,68,1,3,1,1,3,6,6
2.0,3.0,0,1,44.0,3.4,61,1,3,1,1,4,6,8
8.0,8.0,0,5,42.0,3.7,69,1,5,0,1,6,6,8
7.0,7.0,0,3,36.0,3.1,69,1,4,1,1,3,6,6
7.0,6.0,0,3,34.5,3.4,68,1,4,1,1,3,6,6
2.0,2.0,0,5,40.0,3.2,68,1,3,1,1,6,6,7
10.0,10.0,0,4,47.0,3.3,69,1,5,1,1,5,6,8
10.0,10.0,0,4,42.0,3.3,66,1,4,1,1,5,6,8
1.0,2.0,0,6,20.0,2.4,68,1,4,0,0,1,0,0
2.0,3.0,0,3,38.0,2.9,55,1,3,1,1,3,6,6
3.0,8.0,0,3,36.0,3.1,68,1,3,1,1,3,6,6
4.0,4.0,0,3,31.0,3.4,68,1,4,1,1,3,5,5
3.0,3.0,0,1,36.0,3.0,65,1,1,0,1,4,6,6
1.0,3.0,0,6,32.0,2.6,68,1,4,1,1,1,4,4
3.0,4.0,0,5,42.0,4.0,68,1,4,0,1,6,6,8
10.0,10.0,0,3,42.0,2.8,66,1,4,0,1,3,6,7
6.0,3.0,0,1,40.0,3.2,58,1,4,1,1,4,6,7
5.0,5.0,0,5,35.0,3.6,68,1,4,0,1,6,6,6
10.0,10.0,0,4,42.0,3.5,65,1,4,0,1,5,6,8
10.0,10.0,1,4,42.0,3.1,47,1,5,0,1,5,6,7
3.0,2.0,0,3,31.0,3.4,61,1,3,0,1,3,5,5
6.0,8.0,0,6,32.0,2.2,50,1,4,1,1,1,3,3
5.0,8.0,0,2,34.5,3.1,68,1,3,1,1,2,5,5
1.0,2.0,0,3,29.0,2.6,68,1,3,1,1,3,3,3
2.0,2.0,0,4,39.0,3.6,62,1,4,0,1,5,6,7
10.0,10.0,0,4,44.0,3.6,68,1,5,0,1,5,6,8
10.0,10.0,0,3,40.0,3.4,69,1,4,1,1,3,6,7
9.0,7.0,0,3,36.0,3.6,70,1,4,0,1,3,6,7
7.0,6.0,0,4,35.0,3.6,69,1,4,1,1,5,6,6
8.0,8.0,0,1,37.0,3.1,67,1,4,1,1,4,6,6
9.0,8.0,0,1,42.0,3.9,69,1,3,0,1,4,6,8
1.0,1.0,0,3,36.0,2.5,64,1,4,1,1,3,5,5
4.0,5.0,0,1,37.0,3.4,69,1,4,1,1,4,6,7
7.0,6.0,0,1,41.0,2.6,61,1,4,1,1,4,6,6
10.0,10.0,0,3,40.0,3.5,68,1,5,0,1,3,6,8
8.0,4.0,1,4,39.0,3.4,67,1,3,1,1,5,6,7
5.0,5.0,0,1,34.0,3.9,69,1,3,1,1,4,6,7
10.0,9.0,0,1,38.0,3.6,70,1,4,0,1,4,6,7
5.0,5.0,0,3,36.0,3.4,64,1,3,1,1,3,6,6
3.0,5.0,0,4,37.0,2.8,66,1,1,1,1,5,6,6
4.0,3.0,0,1,42.0,2.9,66,1,3,1,1,4,6,7
1.0,1.0,1,3,39.0,2.4,68,1,2,1,0,3,5,5
8.0,10.0,0,4,45.0,2.9,65,1,3,1,1,5,6,8
