sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,two_year_recid
0,38,0,0,0,0,0,2,1,123,0
0,27,0,0,0,1,0,9,0,282,1
0,55,1,1,0,0,0,0,0,45,0
0,22,2,0,1,0,0,1,1,38,0
1,34,0,0,0,0,0,1,0,166,0
0,55,1,1,0,0,0,1,1,38,0
0,24,2,0,0,0,0,2,0,388,0
1,47,1,0,0,1,1,21,1,38,1
0,41,0,0,0,0,0,0,1,38,0
0,41,0,0,0,0,0,0,0,282,0
0,61,1,0,0,0,0,12,0,150,0
0,57,1,0,0,0,0,3,0,13,0
1,38,0,1,0,0,0,2,1,38,0
0,25,0,1,4,0,1,13,0,388,1
0,23,2,0,0,0,0,0,0,158,1
0,23,2,1,0,0,0,3,0,7,0
0,20,2,0,0,0,0,0,0,107,0
0,44,0,1,0,0,0,1,0,282,0
1,38,0,1,0,0,0,1,1,92,0
0,56,1,0,0,0,0,5,0,186,1
0,43,0,1,0,0,0,2,0,78,1
0,22,2,0,0,0,0,0,0,53,1
0,32,0,0,0,0,0,0,0,203,0
0,29,0,0,0,0,0,0,0,124,0
0,22,2,0,0,0,0,1,0,309,1
0,23,2,0,0,0,0,3,0,162,1
0,24,2,1,0,0,1,1,0,289,0
0,45,1,0,0,0,0,0,1,92,0
0,21,2,0,0,1,0,2,0,281,0
1,29,0,0,0,0,0,0,1,38,0
1,51,1,1,0,0,0,0,1,181,1
0,36,0,0,1,0,0,2,1,79,1
0,25,0,0,0,0,0,1,0,250,0
0,46,1,0,0,0,0,13,0,166,0
0,62,1,0,0,0,0,22,0,282,1
0,25,0,0,0,0,0,0,0,219,1
0,27,0,1,0,0,0,2,0,166,0
1,22,2,1,0,0,0,3,0,166,1
0,37,0,0,0,0,0,1,0,20,0
0,21,2,1,0,0,0,0,0,143,1
1,39,0,1,0,0,0,2,0,271,1
0,43,0,0,0,0,0,8,0,79,1
0,22,2,0,0,0,0,0,1,38,1
1,28,0,0,0,0,0,4,0,388,0
0,43,0,1,0,0,0,0,0,166,1
0,27,0,1,0,0,0,7,0,285,1
0,27,0,0,0,0,0,0,0,158,1
0,31,0,1,0,0,0,1,0,166,1
1,28,0,0,0,0,0,0,1,38,0
0,58,1,1,0,0,0,3,1,88,0
0,22,2,1,0,0,0,0,0,171,1
0,31,0,0,0,0,0,5,0,83,0
0,33,0,0,0,0,0,0,0,54,0
0,26,0,0,0,0,0,6,1,336,1
1,23,2,0,0,1,0,1,1,38,0
0,32,0,1,0,0,0,11,0,150,0
0,22,2,1,0,0,0,0,0,105,0
1,35,0,0,0,0,0,2,0,8,0
0,47,1,1,0,0,0,1,0,52,1
0,35,0,0,0,0,0,2,0,15,0
0,29,0,0,0,0,1,17,0,163,1
1,54,1,1,0,0,0,1,1,216,0
0,29,0,1,0,0,0,0,0,16,0
1,28,0,0,0,0,0,0,1,38,1
0,51,1,0,0,0,0,17,0,282,1
1,36,0,0,0,0,0,0,1,388,0
0,35,0,1,0,0,0,3,1,388,1
0,20,2,0,0,0,1,1,0,388,1
0,25,0,0,0,0,0,0,0,250,0
0,29,0,0,0,0,0,2,1,131,0
0,31,0,0,0,0,0,0,0,282,1
0,39,0,1,0,0,0,0,1,26,0
0,30,0,0,0,0,0,1,0,58,1
1,23,2,0,0,0,0,0,0,285,0
1,23,2,0,0,0,0,1,0,388,0
1,37,0,0,0,0,0,0,1,38,0
0,30,0,0,0,0,0,21,0,124,1
0,33,0,0,0,0,3,18,0,166,1
0,20,2,0,0,0,0,0,1,303,1
0,30,0,0,0,1,0,9,0,79,1
0,23,2,0,0,0,0,1,0,166,0
1,27,0,0,0,0,0,0,0,202,1
0,38,0,0,0,1,0,10,1,252,0
0,42,0,0,0,0,0,1,0,388,0
0,31,0,0,0,0,0,0,0,166,0
0,23,2,0,0,0,0,2,0,55,1
0,31,0,1,0,0,0,1,0,282,1
0,43,0,0,0,0,0,1,1,38,1
0,39,0,1,0,0,0,0,0,12,0
0,31,0,0,0,0,0,0,1,13,0
0,22,2,1,0,0,0,3,0,52,1
1,33,0,0,0,0,0,0,0,12,0
0,23,2,0,0,0,0,1,0,19,1
1,29,0,1,0,0,0,0,0,69,0
0,62,1,1,0,0,0,2,0,326,0
1,56,1,0,0,0,0,1,0,282,1
1,24,2,0,0,0,0,4,0,169,1
1,44,0,1,0,0,0,0,1,38,0
0,22,2,0,0,1,0,2,0,388,1
1,28,0,0,0,0,0,4,0,282,1
0,30,0,0,0,0,0,0,0,65,0
0,32,0,1,0,0,0,1,1,44,1
0,51,1,1,0,0,0,3,0,162,0
0,21,2,0,0,0,0,0,0,52,0
0,21,2,0,0,0,0,2,0,282,1
0,27,0,0,0,0,0,3,0,65,1
0,28,0,0,0,0,0,0,0,250,0
1,31,0,0,0,0,0,0,0,7,0
0,33,0,0,0,0,0,0,1,38,1
1,49,1,1,0,0,0,2,0,282,0
1,41,0,0,0,0,0,2,0,388,0
0,20,2,1,0,0,5,0,1,38,0
0,31,0,0,0,0,1,10,0,282,1
0,25,0,0,0,0,0,5,0,388,1
0,23,2,0,0,1,0,4,0,388,1
0,26,0,1,0,0,0,0,1,38,0
1,45,1,0,0,0,0,6,0,136,1
0,28,0,1,0,0,0,1,1,38,0
1,28,0,0,0,0,0,13,0,19,1
0,39,0,1,0,0,0,0,0,302,1
0,59,1,0,0,0,0,1,0,275,1
0,52,1,0,0,0,0,4,1,38,0
0,36,0,0,0,0,0,1,1,380,0
0,30,0,0,0,0,0,2,0,109,1
1,21,2,0,0,0,0,0,1,38,1
0,25,0,0,0,0,0,2,1,336,1
0,22,2,0,0,0,0,0,0,166,0
0,61,1,0,0,0,0,20,1,336,1
0,24,2,1,0,0,2,2,0,281,0
1,26,0,1,0,0,0,2,0,166,1
1,34,0,0,0,0,0,6,0,388,0
0,45,1,0,1,0,0,12,1,330,1
0,54,1,0,0,0,0,4,0,282,1
0,51,1,0,0,0,0,8,1,71,0
0,28,0,0,0,0,0,0,0,219,0
0,23,2,1,0,0,0,0,0,242,0
0,30,0,1,0,0,0,0,0,19,1
0,25,0,0,0,0,0,0,1,213,1
0,25,0,1,0,0,0,2,0,219,0
0,28,0,1,0,0,0,2,0,282,0
1,32,0,0,0,0,0,0,1,38,1
0,35,0,0,0,0,0,7,0,388,0
0,49,1,0,0,0,0,0,1,38,1
0,36,0,1,0,0,0,5,0,282,1
0,33,0,0,0,0,0,16,1,336,1
0,30,0,0,0,0,0,1,0,55,0
1,58,1,1,0,0,0,1,1,92,0
0,22,2,0,0,0,0,2,0,149,0
0,28,0,1,0,0,0,2,0,290,1
0,28,0,0,0,0,0,0,1,38,1
0,26,0,0,0,1,0,6,0,237,1
1,36,0,1,0,0,0,3,0,184,1
0,23,2,1,0,0,0,0,0,107,0
0,22,2,0,0,0,0,0,0,59,1
0,26,0,0,0,0,0,0,0,388,0
0,25,0,0,0,0,0,1,0,375,0
0,40,0,0,0,0,0,2,1,26,0
0,28,0,0,0,0,0,0,1,381,1
0,56,1,0,0,0,0,1,0,124,0
0,36,0,0,0,0,0,0,0,177,0
0,51,1,1,0,0,0,0,1,38,0
1,35,0,0,2,0,0,9,0,388,0
0,24,2,1,0,0,0,0,1,122,1
0,27,0,0,0,0,0,6,1,38,1
0,22,2,1,0,1,0,2,0,229,1
1,23,2,1,0,0,0,4,1,38,1
1,27,0,1,0,0,0,0,1,123,1
0,31,0,0,0,0,0,8,0,124,1
0,25,0,1,0,0,1,3,0,250,0
1,52,1,1,0,0,0,0,1,38,0
0,35,0,0,0,0,0,0,0,52,0
1,24,2,1,0,0,0,0,0,285,0
0,57,1,0,0,0,0,0,0,11,0
0,38,0,1,0,0,0,2,0,388,0
0,26,0,0,0,0,0,1,1,213,0
0,20,2,0,0,0,0,3,0,59,1
0,34,0,0,0,0,0,2,0,281,0
0,25,0,0,0,0,0,11,1,38,1
1,24,2,1,0,0,0,0,0,203,0
0,49,1,1,0,0,0,4,1,43,1
0,27,0,0,0,0,0,15,0,19,1
0,28,0,0,0,0,0,10,0,282,1
0,55,1,1,0,0,0,0,0,282,0
0,47,1,1,0,0,0,3,1,38,1
0,55,1,0,0,0,0,10,1,38,1
0,22,2,0,0,0,0,0,0,261,1
0,32,0,0,0,0,0,9,0,55,0
0,55,1,1,0,0,0,0,0,124,0
0,23,2,0,0,0,0,3,1,38,0
0,54,1,1,0,0,0,2,0,388,1
0,40,0,0,0,0,0,0,0,114,0
0,27,0,0,0,0,0,0,1,38,1
1,29,0,0,0,0,0,5,0,149,0
1,45,1,1,0,0,0,0,1,38,0
0,25,0,0,0,0,0,2,1,118,0
0,40,0,1,0,0,0,4,0,339,1
0,38,0,0,0,0,0,7,0,388,1
0,26,0,0,0,0,0,3,0,59,1
1,37,0,0,0,0,0,0,0,83,0
0,41,0,1,0,0,0,1,0,107,0
1,33,0,0,0,0,0,0,0,241,0
0,57,1,0,0,0,0,1,0,388,0
0,34,0,0,0,0,0,3,1,388,0
0,29,0,0,0,0,0,1,0,250,1
0,45,1,0,0,0,0,8,0,13,0
0,22,2,1,0,0,0,1,0,15,0
1,22,2,0,0,0,0,0,1,253,1
0,21,2,0,0,0,0,0,1,38,0
0,56,1,1,0,0,0,1,1,38,0
0,48,1,0,0,0,0,4,0,124,0
0,27,0,0,0,0,0,1,1,38,0
0,27,0,1,0,0,0,2,0,55,1
0,34,0,0,0,0,0,1,0,19,0
0,23,2,0,0,0,1,5,0,141,1
0,47,1,0,0,0,0,3,0,388,1
0,33,0,0,0,1,0,6,1,388,1
0,58,1,1,0,0,0,1,0,282,0
1,33,0,0,0,0,0,1,0,134,0
1,40,0,0,0,0,0,2,1,336,0
0,22,2,1,0,0,0,0,0,282,0
0,39,0,1,0,0,0,2,0,388,0
0,35,0,1,0,0,1,1,0,281,0
0,22,2,0,0,0,0,0,1,181,0
0,43,0,0,0,0,0,7,0,74,1
0,37,0,0,0,0,0,4,1,58,0
0,26,0,0,0,0,0,2,0,282,1
0,60,1,0,0,0,0,0,0,166,0
1,39,0,1,0,0,0,1,0,388,0
0,36,0,0,0,0,1,16,1,38,1
0,21,2,1,0,0,0,0,1,131,1
1,28,0,0,0,0,0,1,0,166,1
1,70,1,0,0,0,0,0,0,166,0
0,53,1,0,0,0,0,6,0,388,0
0,37,0,1,0,0,0,0,0,250,0
0,21,2,0,0,0,0,1,0,166,1
0,28,0,0,0,0,0,1,0,162,0
0,21,2,0,0,0,0,1,0,388,0
0,56,1,0,0,0,0,0,0,44,0
0,30,0,1,0,0,0,3,1,38,0
0,27,0,1,0,0,0,0,0,166,1
0,37,0,0,0,0,0,6,0,154,1
0,27,0,0,0,0,0,1,0,52,0
0,41,0,0,0,0,1,7,1,38,1
1,30,0,0,0,0,0,7,1,38,1
0,32,0,0,0,1,3,7,0,150,1
0,32,0,0,0,0,0,3,0,162,0
1,34,0,1,0,0,0,5,0,274,1
0,46,1,0,0,0,0,3,0,150,0
0,24,2,0,0,0,0,1,0,149,1
0,32,0,0,0,0,1,7,0,166,1
0,43,0,1,0,0,0,6,0,282,1
0,50,1,1,0,0,0,3,0,109,0
0,30,0,1,3,0,0,4,0,7,1
0,37,0,0,0,0,0,3,1,38,0
0,37,0,0,0,0,0,1,0,166,0
0,40,0,1,0,0,0,3,1,123,0
1,53,1,1,0,0,0,0,1,123,0
0,31,0,0,0,0,0,6,1,38,1
0,33,0,0,0,0,0,4,1,38,0
1,22,2,0,0,0,0,0,1,38,0
0,27,0,0,0,0,0,2,1,38,1
0,25,0,0,0,0,0,5,1,38,1
0,24,2,1,0,0,0,2,0,388,0
1,24,2,0,0,0,0,2,0,51,1
1,26,0,0,0,0,0,1,0,388,0
1,26,0,0,0,0,0,3,0,282,1
0,20,2,1,0,0,0,0,0,261,1
0,27,0,0,0,0,0,4,1,118,1
0,24,2,1,0,0,0,1,0,219,1
0,26,0,0,0,0,0,8,0,74,1
0,26,0,1,0,0,0,5,1,26,0
0,54,1,0,0,0,0,0,0,3,1
0,64,1,0,0,0,0,13,1,282,0
0,24,2,1,0,0,0,0,0,107,0
1,57,1,1,0,0,0,0,1,123,0
1,46,1,1,0,0,0,0,1,183,0
0,56,1,0,0,0,0,16,0,282,0
1,39,0,1,0,0,0,0,1,123,0
0,68,1,1,0,0,0,4,1,38,0
0,28,0,0,0,0,0,1,1,38,1
0,39,0,0,0,0,0,19,1,38,1
0,38,0,1,0,0,0,0,1,91,0
1,25,0,0,0,0,0,3,1,388,0
0,25,0,1,0,0,1,2,0,282,0
0,21,2,0,0,0,0,3,0,388,1
0,31,0,1,0,0,0,2,0,261,0
0,33,0,0,0,0,0,3,0,166,1
0,26,0,0,0,0,0,20,0,203,1
1,35,0,0,0,0,0,13,0,13,0
0,34,0,0,0,6,1,19,1,388,0
0,41,0,0,0,0,0,31,0,124,1
0,57,1,0,0,0,0,0,1,38,0
1,42,0,0,0,0,0,1,0,266,0
0,26,0,0,1,2,0,9,0,340,1
0,36,0,0,0,0,0,2,0,59,1
0,41,0,0,1,1,0,24,0,282,1
0,27,0,1,0,0,0,0,0,162,0
1,58,1,0,0,0,0,0,0,282,1
0,45,1,1,0,0,0,3,0,340,1
0,34,0,1,0,0,0,5,0,282,0
0,50,1,0,0,0,0,0,1,93,0
0,25,0,1,0,1,0,6,0,77,1
0,24,2,0,0,0,0,2,1,38,1
0,27,0,0,0,0,0,2,0,388,0
0,30,0,1,0,0,1,2,1,123,1
0,22,2,1,0,2,0,3,0,281,1
0,27,0,0,0,0,0,0,0,376,0
0,20,2,0,0,0,0,0,0,378,1
0,41,0,0,0,0,0,19,0,102,1
0,30,0,1,0,0,0,0,0,149,0
0,24,2,0,0,0,0,3,0,219,0
0,39,0,0,0,0,0,0,1,26,0
1,32,0,0,0,0,0,3,0,305,1
1,29,0,1,0,0,0,0,0,166,1
0,37,0,0,0,0,0,0,0,340,1
0,26,0,0,0,1,0,24,0,124,1
0,24,2,0,0,0,0,2,0,150,1
0,30,0,0,0,0,0,2,0,388,0
0,20,2,0,1,1,1,4,0,166,1
0,25,0,0,0,0,1,1,1,38,1
1,31,0,1,0,0,0,0,0,162,1
0,25,0,0,0,0,0,0,1,38,1
0,41,0,1,0,0,0,0,0,166,1
0,25,0,1,0,0,0,0,0,166,0
0,25,0,0,0,0,0,2,0,78,1
0,22,2,0,0,0,0,1,0,265,1
1,25,0,0,0,0,0,0,0,290,0
0,38,0,0,0,0,0,0,1,38,0
0,40,0,0,0,0,0,0,0,166,0
1,49,1,1,0,0,0,4,1,38,0
1,35,0,1,0,0,0,2,1,123,0
0,21,2,0,0,0,1,0,1,38,1
0,25,0,0,0,0,0,0,0,147,0
0,21,2,1,0,0,0,1,0,281,0
1,24,2,0,0,0,1,11,1,216,1
0,28,0,1,0,0,0,3,0,166,0
0,34,0,0,0,0,0,4,0,107,1
0,57,1,0,0,0,0,8,1,198,0
0,40,0,0,0,0,0,15,0,219,1
0,22,2,0,0,0,0,2,1,38,1
0,37,0,0,0,0,0,3,1,388,1
1,43,0,0,0,0,0,0,0,166,0
0,26,0,0,0,0,0,5,0,388,1
0,24,2,1,0,0,0,2,0,141,1
0,56,1,1,0,0,0,1,0,338,1
0,23,2,0,0,0,1,2,0,340,1
0,43,0,1,0,0,0,12,0,143,0
0,32,0,0,0,0,0,0,1,38,0
0,21,2,0,0,0,0,0,0,229,1
0,51,1,0,0,0,0,2,0,150,0
0,20,2,0,0,0,0,0,1,213,1
0,42,0,0,0,0,0,17,0,282,1
0,58,1,0,0,0,0,1,1,38,0
1,28,0,0,0,0,1,1,0,1,0
1,30,0,0,0,0,0,2,1,38,0
0,28,0,1,1,1,1,4,1,52,1
1,24,2,1,0,0,0,9,1,256,1
0,22,2,0,0,0,0,1,0,388,1
0,50,1,1,0,0,0,1,0,3,0
0,30,0,0,0,0,0,5,1,13,0
0,28,0,1,0,0,0,0,0,149,1
0,21,2,0,0,0,0,3,0,237,1
0,26,0,0,0,0,1,2,1,38,0
1,51,1,1,0,0,0,0,0,44,0
0,21,2,0,0,0,0,1,0,307,0
0,29,0,1,0,0,0,0,0,166,1
0,43,0,1,0,0,0,0,1,38,0
0,22,2,0,0,0,0,1,0,388,0
0,52,1,0,0,0,0,0,0,282,1
0,36,0,0,0,0,0,0,0,44,0
0,24,2,0,0,0,0,0,0,205,0
0,26,0,0,0,1,0,5,0,302,0
0,27,0,0,0,0,0,8,1,80,0
0,19,2,1,0,0,0,0,1,38,1
0,26,0,1,0,0,0,2,0,388,0
1,29,0,0,0,0,0,0,0,166,0
1,29,0,1,0,0,0,20,0,124,1
0,38,0,0,0,0,0,1,0,388,1
0,34,0,0,1,0,0,5,0,150,0
0,23,2,0,0,0,0,2,0,105,0
0,26,0,0,0,0,0,0,0,77,1
1,29,0,0,0,0,0,1,1,38,0
0,24,2,0,0,0,0,1,0,162,0
0,31,0,0,0,0,0,1,0,19,1
0,50,1,1,0,0,0,0,0,149,0
1,24,2,0,0,0,0,0,1,81,0
1,31,0,0,0,0,0,0,0,149,0
0,36,0,0,0,0,0,13,0,388,1
0,32,0,0,0,0,0,13,1,253,1
0,42,0,0,0,0,0,1,1,38,1
0,22,2,0,0,0,0,0,0,98,0
0,26,0,0,0,0,0,5,0,55,1
0,26,0,0,0,0,0,10,0,124,1
0,30,0,0,0,0,0,3,1,38,1
0,53,1,1,0,0,0,3,1,38,1
0,23,2,0,0,1,2,2,0,36,1
0,22,2,1,0,0,0,0,0,309,0
0,27,0,1,0,0,0,0,1,38,0
1,21,2,0,0,0,0,0,1,38,0
0,42,0,1,0,0,0,2,0,107,1
0,31,0,0,0,0,0,4,0,388,1
0,80,1,1,0,0,0,0,1,38,0
0,68,1,0,0,0,0,6,1,92,0
0,23,2,0,0,0,0,1,0,162,0
0,36,0,0,0,0,0,4,0,237,1
0,24,2,1,0,0,0,0,0,282,0
0,21,2,1,0,0,1,0,0,44,1
0,26,0,0,0,0,0,3,1,38,1
1,30,0,0,0,0,0,8,0,375,1
0,36,0,1,0,0,0,1,0,290,0
0,21,2,0,0,0,0,0,0,16,1
1,31,0,0,0,0,0,1,1,388,0
1,20,2,0,0,0,0,0,0,59,1
0,49,1,1,0,0,0,4,1,118,0
0,24,2,1,0,0,0,0,0,282,0
0,20,2,0,0,0,0,0,0,340,1
0,44,0,1,0,0,0,1,1,38,0
1,25,0,0,0,0,0,1,0,203,0
0,41,0,1,0,0,0,11,0,155,1
0,25,0,0,0,0,0,1,0,388,0
0,44,0,0,0,0,0,0,1,38,0
0,33,0,0,0,0,0,0,0,219,0
0,20,2,0,0,0,0,0,0,7,1
0,21,2,0,0,0,0,1,0,166,1
0,44,0,1,0,0,0,3,0,166,0
0,23,2,0,0,0,1,1,0,388,1
0,35,0,0,0,0,0,0,1,38,1
1,41,0,0,0,0,0,0,1,38,0
0,30,0,0,0,0,0,1,0,155,0
0,36,0,0,0,0,0,7,0,282,1
0,26,0,0,0,0,0,1,0,166,1
1,32,0,0,0,0,0,0,0,282,0
0,23,2,1,0,0,0,0,1,303,1
1,43,0,0,0,0,1,9,1,38,0
0,30,0,0,0,0,0,3,0,388,1
0,44,0,1,0,0,0,1,0,274,1
0,39,0,1,0,0,0,1,0,219,0
0,37,0,0,0,0,0,2,0,19,1
0,31,0,0,0,0,0,6,0,302,1
0,63,1,1,0,0,0,5,1,293,0
1,66,1,0,0,0,0,11,0,243,1
0,19,2,0,2,0,0,2,0,388,1
0,24,2,1,0,0,2,3,0,297,0
0,21,2,1,1,0,3,2,1,38,0
1,48,1,1,0,0,0,0,0,184,0
0,37,0,0,0,0,0,0,0,239,0
0,21,2,0,0,0,0,0,1,38,1
1,20,2,0,0,0,0,0,1,118,0
1,64,1,1,0,0,0,0,1,38,0
0,22,2,1,0,0,0,0,1,213,0
0,43,0,1,0,0,0,8,0,388,0
0,25,0,1,0,0,0,3,0,388,1
0,33,0,1,0,0,0,10,0,166,0
0,26,0,0,0,0,0,1,0,154,0
1,33,0,1,0,0,0,1,1,253,0
0,44,0,0,0,0,0,0,0,7,0
0,31,0,0,0,0,0,0,0,282,0
0,50,1,1,0,0,0,9,1,336,1
0,33,0,0,0,2,2,16,0,78,1
0,31,0,0,0,0,0,1,0,388,1
1,25,0,0,0,0,0,0,1,194,0
1,43,0,0,0,0,0,2,1,383,0
0,27,0,0,0,0,0,0,1,67,1
0,34,0,0,0,0,0,2,1,388,0
0,44,0,0,0,0,0,0,0,139,0
0,31,0,0,0,0,0,6,1,38,1
0,26,0,0,0,0,0,2,0,166,1
0,20,2,0,2,2,0,4,0,282,1
0,41,0,0,0,0,0,1,0,282,1
1,55,1,0,0,0,0,0,1,38,0
0,29,0,0,3,0,0,6,0,388,0
0,31,0,0,0,0,0,0,1,38,0
0,31,0,0,0,0,1,11,0,162,1
0,52,1,0,0,0,0,0,0,335,0
0,59,1,1,0,0,0,0,1,183,0
0,49,1,0,0,0,0,1,1,38,1
0,36,0,1,0,0,0,11,1,38,1
1,23,2,0,0,0,0,1,0,7,0
0,46,1,1,0,0,0,26,0,59,1
0,59,1,1,0,0,0,2,1,38,1
0,51,1,0,0,0,0,1,0,388,0
0,34,0,0,0,0,0,0,0,124,0
0,32,0,0,0,0,0,0,0,139,0
0,54,1,0,0,0,0,1,0,388,0
0,24,2,0,0,1,0,3,0,250,1
0,32,0,0,0,0,0,0,1,325,1
0,22,2,1,0,0,0,0,0,282,1
0,36,0,0,0,0,0,0,0,77,0
0,61,1,1,0,0,0,0,1,216,0
1,38,0,0,0,0,0,0,1,133,0
0,41,0,0,0,0,0,9,0,388,0
0,34,0,0,0,0,0,2,1,380,1
0,32,0,0,0,0,0,0,0,45,0
0,37,0,1,0,0,0,1,0,282,1
0,21,2,0,0,0,0,4,0,59,0
0,57,1,0,0,0,0,0,0,282,1
0,68,1,0,0,0,0,2,0,340,0
0,24,2,0,0,0,0,0,1,38,0
0,46,1,0,0,0,0,3,0,143,1
0,41,0,1,0,0,0,1,0,149,1
0,30,0,0,0,0,0,0,0,388,0
0,25,0,0,0,0,2,8,0,154,1
0,24,2,0,0,0,0,7,0,388,1
0,41,0,0,0,0,0,1,0,166,0
0,55,1,0,0,0,0,4,0,98,0
0,33,0,1,0,0,0,1,0,388,0
0,23,2,0,0,0,0,0,0,162,0
1,47,1,1,0,0,0,28,0,151,1
1,51,1,1,0,0,0,0,0,290,0
0,36,0,1,0,0,0,1,1,38,0
0,57,1,0,0,0,0,0,1,60,0
0,43,0,0,0,0,0,0,1,123,0
0,26,0,0,0,0,0,4,0,250,1
0,47,1,0,0,0,0,0,1,38,0
0,60,1,0,0,0,0,1,0,388,0
0,24,2,0,0,0,0,0,1,253,1
0,20,2,1,0,0,0,0,0,184,1
1,28,0,1,0,0,0,0,1,85,0
0,28,0,0,0,2,0,7,0,282,1
0,58,1,1,0,0,0,2,1,38,1
0,54,1,0,0,0,0,1,0,333,0
1,24,2,0,0,0,0,2,0,12,1
1,34,0,0,0,0,0,0,1,38,0
0,48,1,0,0,0,0,1,0,12,0
0,37,0,0,0,0,0,0,0,339,0
0,28,0,0,0,0,0,8,0,109,1
0,46,1,1,0,0,0,14,0,124,1
0,45,1,1,0,0,0,2,1,38,0
0,20,2,0,0,0,1,2,0,292,1
0,52,1,0,0,0,0,0,1,38,0
0,29,0,0,0,0,0,0,1,38,0
0,34,0,0,0,0,4,11,0,15,1
0,24,2,0,0,0,0,0,0,339,1
0,28,0,0,0,0,0,6,0,162,1
0,28,0,0,0,0,0,2,0,19,1
0,29,0,0,0,0,0,0,0,162,0
1,55,1,1,0,0,0,2,0,282,0
0,68,1,0,0,0,0,0,1,91,0
0,22,2,0,0,0,0,0,0,162,1
0,24,2,1,0,0,0,3,0,162,1
0,20,2,0,0,0,0,0,0,162,0
0,23,2,0,0,0,0,0,1,38,0
0,44,0,0,0,0,0,6,0,282,1
0,34,0,0,2,0,1,8,0,282,1
0,55,1,0,0,0,0,0,1,38,1
1,23,2,0,0,0,0,0,0,302,1
1,23,2,0,0,0,0,3,0,162,1
0,24,2,0,0,0,0,0,0,51,0
0,77,1,0,0,0,0,0,1,88,0
0,52,1,1,0,0,0,3,1,38,0
0,34,0,0,2,0,0,8,0,225,1
0,39,0,0,0,0,0,0,0,388,0
0,30,0,1,0,0,0,2,1,253,1
0,30,0,0,0,0,0,3,1,382,1
0,26,0,0,0,0,0,0,0,250,1
1,51,1,1,0,0,0,1,1,38,0
0,34,0,0,0,0,0,2,0,388,0
0,23,2,1,0,0,0,0,0,59,0
0,32,0,1,0,0,0,2,0,219,0
0,38,0,0,1,5,0,8,1,38,0
0,21,2,0,0,0,0,0,0,55,1
0,34,0,0,0,0,0,5,0,154,1
0,53,1,1,0,0,0,8,1,38,1
0,34,0,1,0,0,0,1,0,166,0
0,25,0,1,0,0,0,5,0,166,1
0,54,1,0,0,0,0,1,1,388,0
0,25,0,1,0,0,0,2,1,123,1
0,25,0,0,0,0,0,3,0,166,1
0,34,0,0,0,0,0,1,1,38,0
0,46,1,0,0,0,0,0,0,162,1
0,22,2,0,0,0,1,0,0,219,1
1,23,2,0,0,0,0,2,0,323,1
0,27,0,1,0,0,0,1,1,253,1
0,45,1,0,0,0,0,7,0,154,0
1,31,0,1,0,0,0,9,0,226,1
0,45,1,1,0,0,0,1,1,118,0
0,28,0,0,1,0,0,12,0,154,0
0,24,2,0,0,0,1,1,0,282,1
1,28,0,1,0,0,0,6,1,216,1
0,41,0,0,0,0,0,2,0,124,0
0,35,0,0,0,0,2,3,1,26,1
0,20,2,0,1,0,0,1,0,388,1
0,32,0,0,0,3,0,19,0,282,1
0,28,0,0,0,0,0,2,0,279,0
0,33,0,0,0,0,0,7,0,166,1
0,26,0,0,0,1,1,8,0,388,1
0,22,2,0,0,0,0,1,1,27,1
1,25,0,0,0,0,0,4,0,265,0
0,21,2,0,0,0,2,0,0,13,1
1,23,2,1,0,0,2,1,1,253,0
0,30,0,0,0,0,0,2,0,77,1
0,25,0,0,0,0,0,11,1,388,1
0,33,0,0,0,0,0,3,0,58,1
0,35,0,1,0,0,0,3,1,380,0
0,34,0,1,0,0,0,13,0,166,1
0,37,0,0,0,0,0,2,0,154,1
1,55,1,1,0,0,0,0,0,166,1
0,43,0,1,0,0,0,1,1,123,0
0,27,0,0,0,5,1,27,1,253,1
0,26,0,0,0,0,0,7,0,281,0
1,42,0,1,0,0,0,4,1,38,1
0,27,0,0,0,0,0,0,1,123,0
0,41,0,1,0,0,0,1,0,388,0
0,21,2,0,0,1,0,2,1,38,1
0,30,0,0,0,0,0,4,1,38,1
0,30,0,1,0,0,0,1,0,273,0
1,45,1,1,0,0,0,0,0,44,1
0,23,2,0,0,0,0,2,0,12,1
1,31,0,0,0,0,0,2,0,19,1
0,40,0,0,0,0,0,8,1,26,1
0,33,0,0,0,0,0,1,0,149,0
0,40,0,0,0,0,0,11,1,122,1
0,56,1,1,0,0,0,1,0,282,0
0,21,2,0,0,0,0,0,1,118,1
0,51,1,0,0,0,0,4,0,13,0
0,36,0,1,0,0,0,0,1,123,0
0,25,0,0,0,0,0,3,0,282,1
0,30,0,1,0,0,0,0,1,88,0
1,21,2,1,0,0,0,0,0,166,0
0,25,0,0,0,1,1,2,0,65,1
0,38,0,0,0,0,0,0,0,149,0
0,41,0,0,0,0,0,3,1,123,1
1,22,2,1,0,0,0,0,0,103,1
0,29,0,0,0,0,0,8,0,155,1
0,21,2,0,0,0,0,0,0,241,1
1,40,0,0,0,0,0,2,0,166,0
0,37,0,0,0,0,0,2,0,60,0
1,37,0,0,0,0,0,0,0,166,0
1,23,2,0,0,0,0,2,0,388,1
0,55,1,0,0,0,0,0,0,166,0
0,19,2,0,0,0,0,1,0,98,1
0,26,0,1,0,0,0,1,0,388,1
0,25,0,0,0,0,0,0,1,253,0
